name,dm_stat,p,a_better,bh_threshold,significant,model,vs,horizon
C_East_Barents_Sea_Coast,-1.6258468644270638,0.10940416576774446,True,0.05970149253731343,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Amazon_River,-1.615568672565242,0.11161486263807432,True,0.06119402985074627,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Nile_River,-1.5367863281668155,0.12978347707763313,True,0.06268656716417911,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Lake_Eyre_Basin,-1.5063182684833651,0.13741283093625423,True,0.06417910447761194,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Australia_Northwest_Plateau,-1.3311306496475004,0.18835491654118156,True,0.06567164179104477,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Ganges_Bramaputra_Basin,-1.2602561967922405,0.21262386811425163,True,0.06716417910447763,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Indus_River,-1.2596658689801163,0.21283531899591593,True,0.06865671641791045,False,lstmres_corr_top1_ens,li_lstm_full,1
E_South_Interior_Africa,-1.2473865427272117,0.21726906069633425,True,0.07014925373134329,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Iberian_Atlantic_Coast,-1.2442192988767495,0.21842365094321187,True,0.07164179104477612,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Sahara,1.2432874392359434,0.2187642116616555,False,0.07313432835820896,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Tarim_He_Lop_Nur,1.1887567850076572,0.2393798539441512,False,0.0746268656716418,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Danube_River,-1.055946219701205,0.2953714431747992,True,0.07611940298507464,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Ob_Bay_Coast,-1.0297377974790467,0.30740825676537425,True,0.07761194029850747,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Egyptian_Western_Desert,0.9961695438263716,0.3233057535775541,False,0.0791044776119403,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Hudson_Bay_Coast,-0.9528475207169578,0.34462157949401806,True,0.08059701492537313,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Rub_al_Khali_Desert,-0.8097895021933741,0.42137111580266695,True,0.08208955223880599,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Borneo,-0.7934993341252436,0.4307213111778778,True,0.08358208955223881,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Upper_Lake_Chad,0.7405617659980155,0.46194677585699306,False,0.08507462686567165,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Niger_River,-0.6364802078218557,0.5269674862735247,True,0.08656716417910448,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Limpopo_River,-0.5803954799077535,0.5638962051077427,True,0.08805970149253732,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Congo_River,-0.5764674248087861,0.5665298154729179,True,0.08955223880597016,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Madagascar,-0.5515950646383363,0.583344831205334,True,0.09104477611940298,False,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Central_Africa_Coast,-0.5427904587278496,0.5893539122744792,True,0.09253731343283583,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Yellow_River_Huang_He,0.4268614760940876,0.6710606007678069,False,0.09402985074626867,False,lstmres_corr_top1_ens,li_lstm_full,1
E_North_Central_Arabia,-0.3587312081441966,0.7210987287237542,True,0.0955223880597015,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Irrawaddy_Sittang_Salween_Basin,0.32951960046132434,0.7429500729338231,False,0.09701492537313433,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Shebelli_Juba_Rivers,0.05163823973969153,0.9589943852732405,False,0.09850746268656717,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Amur_River,-0.029153475546147733,0.9768422716266394,True,0.1,False,lstmres_corr_top1_ens,li_lstm_full,1
E_Salinas_Grande_Mar_Chiquita,-13.465597480970654,1.6797047179218398e-19,True,0.0014925373134328358,True,lstmres_corr_top1_ens,li_lstm_full,2
R_Saint_Lawrence_River,-7.468943741434825,4.773490831123193e-10,True,0.0029850746268656717,True,lstmres_corr_top1_ens,li_lstm_full,2
C_East_Caspian_Sea_Coast,-6.3132908618348,4.126497549989038e-08,True,0.004477611940298508,True,lstmres_corr_top1_ens,li_lstm_full,2
R_Orange_River,-5.654170183586911,5.027735888481885e-07,True,0.005970149253731343,True,lstmres_corr_top1_ens,li_lstm_full,2
R_Tigris_Euphrates_River,-5.280744170156246,2.0150270258433796e-06,True,0.007462686567164179,True,lstmres_corr_top1_ens,li_lstm_full,2
R_Parana_River,-4.771654222201897,1.2759191949176713e-05,True,0.008955223880597015,True,lstmres_corr_top1_ens,li_lstm_full,2
R_Ob_River,-4.412905194254904,4.494715058916351e-05,True,0.010447761194029851,True,lstmres_corr_top1_ens,li_lstm_full,2
E_Syr_Darya,-4.188191587204141,9.686676923276614e-05,True,0.011940298507462687,True,lstmres_corr_top1_ens,li_lstm_full,2
C_Deccan_Plateau_East_Indian_Subcontinent_Coast,-4.1508059539238635,0.00010987742705721414,True,0.013432835820895522,True,lstmres_corr_top1_ens,li_lstm_full,2
C_North_Siberia_Coast,4.011610330670356,0.00017486830246829047,False,0.014925373134328358,True,lstmres_corr_top1_ens,li_lstm_full,2
C_North_Vietnam_South_China_Coast,-3.6380002781299563,0.0005857062907339598,True,0.016417910447761194,True,lstmres_corr_top1_ens,li_lstm_full,2
R_Dnieper_River,-3.4932645889587444,0.0009203280248761909,True,0.01791044776119403,True,lstmres_corr_top1_ens,li_lstm_full,2
E_Central_Iran,-3.2771203207068655,0.001774072938425703,True,0.019402985074626868,True,lstmres_corr_top1_ens,li_lstm_full,2
