subset,model,vs,horizon,n_rows,n_months,skill,ci_lo,ci_hi,dm_stat,dm_p
all_matched,li_lstm_full,damped_persistence_rho,4,13393,59,-25.04147470400708,-35.14138678941116,-18.11487901864512,6.144653277303261,7.86022102264337e-08
all_matched,li_lstm_full,damped_persistence_rho,5,13393,59,-27.579020392125457,-39.02016161601426,-17.97226766014722,5.327715067138746,1.6945754769853278e-06
all_matched,li_lstm_full,damped_persistence_rho,6,13393,59,-26.12169123009148,-37.0727607866637,-17.618436231845532,5.717077084982699,3.9700800460365163e-07
joint_full_cells,lstmres_corr_top1_ens,li_lstm_full,1,3953,59,0.5005512585633971,0.42822905708286657,0.570714101106743,-10.565335764620192,3.887225821236693e-15
joint_full_cells,lstmres_corr_top1_ens,li_lstm_full,2,3953,59,0.1483548165630183,0.030845165024558946,0.25930317117971635,-2.615292514712262,0.01134395081151684
joint_full_cells,lstmres_corr_top1_ens,li_lstm_full,3,3953,59,-0.016754066974551618,-0.1390564578232825,0.08959237586125768,0.27145287732175116,0.7870065971771489
joint_full_cells,lstmres_corr_top1_ens,li_lstm_full,4,3953,59,-0.13976279835155392,-0.25010181264719983,-0.03029135888328085,2.2896501333353902,0.025698725789676632
joint_full_cells,lstmres_corr_top1_ens,li_lstm_full,5,3953,59,-0.2859125097466315,-0.3947465992143003,-0.1810738735795855,4.691925247021011,1.6934856918734024e-05
joint_full_cells,lstmres_corr_top1_ens,li_lstm_full,6,3953,59,-0.4152545231655713,-0.5156070711089541,-0.31480555020110534,6.185673867096145,6.721560430701054e-08
joint_full_cells,lstmres_corr_top1_s0,li_lstm_full,1,3953,59,0.5002386975539226,0.42870232520179,0.5685011777683432,-10.631651448475607,3.0536450210788288e-15
joint_full_cells,lstmres_corr_top1_s0,li_lstm_full,2,3953,59,0.15211469287987733,0.03512949574793565,0.25899186115248085,-2.7119205593611944,0.00878803940320076
joint_full_cells,lstmres_corr_top1_s0,li_lstm_full,3,3953,59,-0.011808250576380575,-0.13224739421814719,0.09441720804953864,0.1939231509646083,0.8469136445557806
joint_full_cells,lstmres_corr_top1_s0,li_lstm_full,4,3953,59,-0.13594567003729097,-0.24705181471819485,-0.027653281751377642,2.2559181538707507,0.027862164850062283
