tile,n_cells,area_km2
1146,168,112672.27429199219
1147,168,112672.27429199219
1148,168,112672.27429199219
1149,168,112672.27429199219
1150,168,112672.27429199219
1151,168,112672.27429199219
1152,168,112672.27429199219
1153,168,112672.27429199219
1154,168,112672.27429199219
1155,168,112672.27429199219
1156,168,112672.27429199219
1157,168,112672.27429199219
1158,168,112672.27429199219
1159,168,112672.27429199219
1160,168,112672.27429199219
1161,168,112672.27429199219
1162,168,112672.27429199219
1163,168,112672.27429199219
1164,168,112672.27429199219
1165,168,112672.27429199219
1166,168,112672.27429199219
1167,168,112672.27429199219
1168,168,112672.27429199219
1169,168,112672.27429199219
1170,168,112672.27429199219
1171,168,112672.27429199219
1172,168,112672.27429199219
1173,168,112672.27429199219
1174,168,112672.27429199219
1175,168,112672.27429199219
1176,168,112672.27429199219
1177,168,112672.27429199219
1178,168,112672.27429199219
1179,168,112672.27429199219
1180,168,112672.27429199219
1181,168,112672.27429199219
1182,168,112672.27429199219
1183,168,112672.27429199219
1184,168,112672.27429199219
1185,168,112672.27429199219
1186,168,112672.27429199219
1187,168,115922.38916015625
1188,168,115922.38916015625
1189,144,99362.0478515625
1190,168,115922.38916015625
1191,168,115922.38916015625
1192,168,115922.38916015625
1193,168,115922.38916015625
1194,144,99362.0478515625
1195,168,115922.38916015625
1196,168,115922.38916015625
1197,168,115922.38916015625
1198,144,99362.0478515625
1199,168,115922.38916015625
1200,168,115922.38916015625
1201,168,115922.38916015625
1202,168,115922.38916015625
1203,144,99362.0478515625
1204,168,115922.38916015625
1205,168,115922.38916015625
1206,168,115922.38916015625
1207,168,115922.38916015625
1208,144,99362.0478515625
1209,168,115922.38916015625
1210,168,115922.38916015625
1211,168,115922.38916015625
1212,168,115922.38916015625
1213,144,99362.0478515625
1214,168,115922.38916015625
1215,168,115922.38916015625
1216,168,115922.38916015625
1217,168,115922.38916015625
1218,144,99362.0478515625
1219,168,115922.38916015625
1220,168,115922.38916015625
1221,168,115922.38916015625
1222,168,115922.38916015625
1223,144,99362.0478515625
1224,168,115922.38916015625
1225,168,115922.38916015625
1226,168,115922.38916015625
1227,144,99362.0478515625
1228,168,115922.38916015625
1229,168,115922.38916015625
1230,168,115922.38916015625
1231,168,115922.38916015625
1232,144,99362.0478515625
1233,168,115922.38916015625
1234,168,115922.38916015625
1235,168,115922.38916015625
1236,168,115922.38916015625
1237,144,99362.0478515625
1238,168,115922.38916015625
1239,168,115922.38916015625
1240,168,115922.38916015625
1241,168,115922.38916015625
1242,144,99362.0478515625
1243,168,115922.38916015625
1244,168,115922.38916015625
1245,168,115922.38916015625
1246,168,115922.38916015625
1247,144,99362.0478515625
1248,168,115922.38916015625
1249,168,115922.38916015625
1250,168,115922.38916015625
1251,144,99362.0478515625
1252,168,115922.38916015625
1253,168,115922.38916015625
1254,168,115922.38916015625
1255,168,115922.38916015625
1256,144,99362.0478515625
1257,168,115922.38916015625
1258,168,115922.38916015625
1259,168,115922.38916015625
1260,168,115922.38916015625
1261,144,99362.0478515625
1262,168,115922.38916015625
1263,168,115922.38916015625
1264,168,115922.38916015625
1265,168,115922.38916015625
1266,144,99362.0478515625
1267,168,115922.38916015625
1268,168,115922.38916015625
1269,168,115922.38916015625
1270,168,115922.38916015625
1271,144,99362.0478515625
1272,168,115922.38916015625
1273,168,115922.38916015625
1274,168,115922.38916015625
1275,168,115922.38916015625
1276,144,99362.0478515625
1277,168,115922.38916015625
1278,168,115922.38916015625
1279,168,115922.38916015625
1280,144,99362.0478515625
1281,168,115922.38916015625
1282,168,115922.38916015625
1283,168,115922.38916015625
1284,168,115922.38916015625
1285,144,99362.0478515625
1286,168,115922.38916015625
1287,168,115922.38916015625
1288,168,115922.38916015625
1289,168,115922.38916015625
1290,144,99362.0478515625
1291,168,115922.38916015625
1292,168,115922.38916015625
1293,168,118854.76623535156
1294,144,101875.51391601562
1295,168,118854.76623535156
1296,144,101875.51391601562
1297,168,118854.76623535156
1298,168,118854.76623535156
1299,144,101875.51391601562
1300,168,118854.76623535156
1301,144,101875.51391601562
1302,168,118854.76623535156
1303,168,118854.76623535156
1304,144,101875.51391601562
1305,168,118854.76623535156
1306,144,101875.51391601562
1307,168,118854.76623535156
1308,168,118854.76623535156
1309,144,101875.51391601562
1310,168,118854.76623535156
1311,144,101875.51391601562
1312,168,118854.76623535156
1313,168,118854.76623535156
1314,144,101875.51391601562
1315,168,118854.76623535156
1316,168,118854.76623535156
1317,144,101875.51391601562
1318,168,118854.76623535156
1319,144,101875.51391601562
1320,168,118854.76623535156
1321,168,118854.76623535156
1322,144,101875.51391601562
1323,168,118854.76623535156
1324,144,101875.51391601562
1325,168,118854.76623535156
1326,168,118854.76623535156
1327,144,101875.51391601562
1328,168,118854.76623535156
1329,144,101875.51391601562
1330,168,118854.76623535156
1331,168,118854.76623535156
1332,144,101875.51391601562
1333,168,118854.76623535156
1334,144,101875.51391601562
1335,168,118854.76623535156
1336,168,118854.76623535156
1337,144,101875.51391601562
1338,168,118854.76623535156
1339,144,101875.51391601562
1340,168,118854.76623535156
1341,168,118854.76623535156
1342,144,101875.51391601562
1343,168,118854.76623535156
1344,144,101875.51391601562
1345,168,118854.76623535156
1346,168,118854.76623535156
1347,144,101875.51391601562
1348,168,118854.76623535156
1349,168,118854.76623535156
1350,144,101875.51391601562
1351,168,118854.76623535156
1352,144,101875.51391601562
1353,168,118854.76623535156
1354,168,118854.76623535156
1355,144,101875.51391601562
1356,168,118854.76623535156
1357,144,101875.51391601562
1358,168,118854.76623535156
1359,168,118854.76623535156
1360,144,101875.51391601562
1361,168,118854.76623535156
1362,144,101875.51391601562
1363,168,118854.76623535156
1364,168,118854.76623535156
1365,144,101875.51391601562
1366,168,118854.76623535156
1367,144,101875.51391601562
1368,168,118854.76623535156
1369,168,118854.76623535156
1370,144,101875.51391601562
1371,168,118854.76623535156
1372,144,101875.51391601562
1373,168,118854.76623535156
1374,168,118854.76623535156
1375,144,101875.51391601562
1376,168,118854.76623535156
1377,144,101875.51391601562
1378,168,118854.76623535156
1379,168,118854.76623535156
1380,144,101875.51391601562
1381,168,118854.76623535156
1382,144,101875.51391601562
1383,168,118854.76623535156
1384,168,118854.76623535156
1385,144,101875.51391601562
1386,168,118854.76623535156
1387,168,118854.76623535156
1388,144,101875.51391601562
1389,168,118854.76623535156
1390,144,101875.51391601562
1391,168,118854.76623535156
1392,168,118854.76623535156
1393,144,101875.51391601562
1394,168,118854.76623535156
1395,144,101875.51391601562
1396,168,118854.76623535156
1397,168,118854.76623535156
1398,144,101875.51391601562
1399,168,118854.76623535156
1400,144,101875.51391601562
1401,168,118854.76623535156
1402,144,104109.74487304688
1403,168,121461.36901855469
1404,144,104109.74487304688
1405,168,121461.36901855469
1406,144,104109.74487304688
1407,168,121461.36901855469
1408,144,104109.74487304688
1409,144,104109.74487304688
1410,168,121461.36901855469
1411,144,104109.74487304688
1412,168,121461.36901855469
1413,144,104109.74487304688
1414,168,121461.36901855469
1415,144,104109.74487304688
1416,144,104109.74487304688
1417,168,121461.36901855469
1418,144,104109.74487304688
1419,168,121461.36901855469
1420,144,104109.74487304688
1421,168,121461.36901855469
1422,144,104109.74487304688
1423,144,104109.74487304688
1424,168,121461.36901855469
1425,144,104109.74487304688
1426,168,121461.36901855469
1427,144,104109.74487304688
1428,168,121461.36901855469
1429,144,104109.74487304688
1430,144,104109.74487304688
1431,168,121461.36901855469
1432,144,104109.74487304688
1433,168,121461.36901855469
1434,144,104109.74487304688
1435,168,121461.36901855469
1436,144,104109.74487304688
1437,144,104109.74487304688
1438,168,121461.36901855469
1439,144,104109.74487304688
1440,168,121461.36901855469
1441,144,104109.74487304688
1442,168,121461.36901855469
1443,144,104109.74487304688
1444,144,104109.74487304688
1445,168,121461.36901855469
1446,144,104109.74487304688
1447,168,121461.36901855469
1448,144,104109.74487304688
1449,168,121461.36901855469
1450,144,104109.74487304688
1451,144,104109.74487304688
1452,168,121461.36901855469
1453,144,104109.74487304688
1454,168,121461.36901855469
1455,144,104109.74487304688
1456,168,121461.36901855469
1457,144,104109.74487304688
1458,144,104109.74487304688
1459,168,121461.36901855469
1460,144,104109.74487304688
1461,168,121461.36901855469
1462,144,104109.74487304688
1463,168,121461.36901855469
1464,144,104109.74487304688
1465,144,104109.74487304688
1466,168,121461.36901855469
1467,144,104109.74487304688
1468,168,121461.36901855469
1469,144,104109.74487304688
1470,168,121461.36901855469
1471,144,104109.74487304688
1472,144,104109.74487304688
1473,168,121461.36901855469
1474,144,104109.74487304688
1475,168,121461.36901855469
1476,144,104109.74487304688
1477,168,121461.36901855469
1478,144,104109.74487304688
1479,144,104109.74487304688
1480,168,121461.36901855469
1481,144,104109.74487304688
1482,168,121461.36901855469
1483,144,104109.74487304688
1484,168,121461.36901855469
1485,144,104109.74487304688
1486,144,104109.74487304688
1487,168,121461.36901855469
1488,144,104109.74487304688
1489,168,121461.36901855469
1490,144,104109.74487304688
1491,168,121461.36901855469
1492,144,104109.74487304688
1493,144,104109.74487304688
1494,168,121461.36901855469
1495,144,104109.74487304688
1496,168,121461.36901855469
1497,144,104109.74487304688
1498,168,121461.36901855469
1499,144,104109.74487304688
1500,144,104109.74487304688
1501,168,121461.36901855469
1502,144,104109.74487304688
1503,168,121461.36901855469
1504,144,104109.74487304688
1505,168,121461.36901855469
1506,144,104109.74487304688
1507,144,104109.74487304688
1508,168,121461.36901855469
1509,144,104109.74487304688
1510,168,121461.36901855469
1511,144,104109.74487304688
1512,168,121461.36901855469
1513,144,104109.74487304688
1514,144,106058.61840820312
1515,168,123735.05480957031
1516,144,106058.61840820312
1517,144,106058.61840820312
1518,168,123735.05480957031
1519,144,106058.61840820312
1520,144,106058.61840820312
1521,168,123735.05480957031
1522,144,106058.61840820312
1523,144,106058.61840820312
1524,144,106058.61840820312
1525,168,123735.05480957031
1526,144,106058.61840820312
1527,144,106058.61840820312
1528,168,123735.05480957031
1529,144,106058.61840820312
1530,144,106058.61840820312
1531,168,123735.05480957031
1532,144,106058.61840820312
1533,144,106058.61840820312
1534,168,123735.05480957031
1535,144,106058.61840820312
1536,144,106058.61840820312
1537,168,123735.05480957031
1538,144,106058.61840820312
1539,144,106058.61840820312
1540,168,123735.05480957031
1541,144,106058.61840820312
1542,144,106058.61840820312
1543,144,106058.61840820312
1544,168,123735.05480957031
1545,144,106058.61840820312
1546,144,106058.61840820312
1547,168,123735.05480957031
1548,144,106058.61840820312
1549,144,106058.61840820312
1550,168,123735.05480957031
1551,144,106058.61840820312
1552,144,106058.61840820312
1553,168,123735.05480957031
1554,144,106058.61840820312
1555,144,106058.61840820312
1556,168,123735.05480957031
1557,144,106058.61840820312
1558,144,106058.61840820312
1559,168,123735.05480957031
1560,144,106058.61840820312
1561,144,106058.61840820312
1562,144,106058.61840820312
1563,168,123735.05480957031
1564,144,106058.61840820312
1565,144,106058.61840820312
1566,168,123735.05480957031
1567,144,106058.61840820312
1568,144,106058.61840820312
1569,168,123735.05480957031
1570,144,106058.61840820312
1571,144,106058.61840820312
1572,168,123735.05480957031
1573,144,106058.61840820312
1574,144,106058.61840820312
1575,168,123735.05480957031
1576,144,106058.61840820312
1577,144,106058.61840820312
1578,168,123735.05480957031
1579,144,106058.61840820312
1580,144,106058.61840820312
1581,144,106058.61840820312
1582,168,123735.05480957031
1583,144,106058.61840820312
1584,144,106058.61840820312
1585,168,123735.05480957031
1586,144,106058.61840820312
1587,144,106058.61840820312
1588,168,123735.05480957031
1589,144,106058.61840820312
1590,144,106058.61840820312
1591,168,123735.05480957031
1592,144,106058.61840820312
1593,144,106058.61840820312
1594,168,123735.05480957031
1595,144,106058.61840820312
1596,144,106058.61840820312
1597,168,123735.05480957031
1598,144,106058.61840820312
1599,144,106058.61840820312
1600,144,106058.61840820312
1601,168,123735.05480957031
1602,144,106058.61840820312
1603,144,106058.61840820312
1604,168,123735.05480957031
1605,144,106058.61840820312
1606,144,106058.61840820312
1607,168,123735.05480957031
1608,144,106058.61840820312
1609,144,106058.61840820312
1610,168,123735.05480957031
1611,144,106058.61840820312
1612,144,106058.61840820312
1613,168,123735.05480957031
1614,144,106058.61840820312
1615,144,106058.61840820312
1616,168,123735.05480957031
1617,144,106058.61840820312
1618,144,106058.61840820312
1619,144,106058.61840820312
1620,168,123735.05480957031
1621,144,106058.61840820312
1622,144,106058.61840820312
1623,168,123735.05480957031
1624,144,106058.61840820312
1625,144,106058.61840820312
1626,168,123735.05480957031
1627,144,106058.61840820312
1628,144,107716.79443359375
1629,168,125669.59350585938
1630,144,107716.79443359375
1631,144,107716.79443359375
1632,144,107716.79443359375
1633,168,125669.59350585938
1634,144,107716.79443359375
1635,144,107716.79443359375
1636,144,107716.79443359375
1637,168,125669.59350585938
1638,144,107716.79443359375
1639,144,107716.79443359375
1640,144,107716.79443359375
1641,168,125669.59350585938
1642,144,107716.79443359375
1643,144,107716.79443359375
1644,144,107716.79443359375
1645,168,125669.59350585938
1646,144,107716.79443359375
1647,144,107716.79443359375
1648,144,107716.79443359375
1649,168,125669.59350585938
1650,144,107716.79443359375
1651,144,107716.79443359375
1652,168,125669.59350585938
1653,144,107716.79443359375
1654,144,107716.79443359375
1655,144,107716.79443359375
1656,168,125669.59350585938
1657,144,107716.79443359375
1658,144,107716.79443359375
1659,144,107716.79443359375
1660,168,125669.59350585938
1661,144,107716.79443359375
1662,144,107716.79443359375
1663,144,107716.79443359375
1664,168,125669.59350585938
1665,144,107716.79443359375
1666,144,107716.79443359375
1667,144,107716.79443359375
1668,168,125669.59350585938
1669,144,107716.79443359375
1670,144,107716.79443359375
1671,144,107716.79443359375
1672,168,125669.59350585938
1673,144,107716.79443359375
1674,144,107716.79443359375
1675,168,125669.59350585938
1676,144,107716.79443359375
1677,144,107716.79443359375
1678,144,107716.79443359375
1679,168,125669.59350585938
1680,144,107716.79443359375
1681,144,107716.79443359375
1682,144,107716.79443359375
1683,168,125669.59350585938
1684,144,107716.79443359375
1685,144,107716.79443359375
1686,144,107716.79443359375
1687,168,125669.59350585938
1688,144,107716.79443359375
1689,144,107716.79443359375
1690,144,107716.79443359375
1691,168,125669.59350585938
1692,144,107716.79443359375
1693,144,107716.79443359375
1694,144,107716.79443359375
1695,168,125669.59350585938
1696,144,107716.79443359375
1697,144,107716.79443359375
1698,168,125669.59350585938
1699,144,107716.79443359375
1700,144,107716.79443359375
1701,144,107716.79443359375
1702,168,125669.59350585938
1703,144,107716.79443359375
1704,144,107716.79443359375
1705,144,107716.79443359375
1706,168,125669.59350585938
1707,144,107716.79443359375
1708,144,107716.79443359375
1709,144,107716.79443359375
1710,168,125669.59350585938
1711,144,107716.79443359375
1712,144,107716.79443359375
1713,144,107716.79443359375
1714,168,125669.59350585938
1715,144,107716.79443359375
1716,144,107716.79443359375
1717,144,107716.79443359375
1718,168,125669.59350585938
1719,144,107716.79443359375
1720,144,107716.79443359375
1721,168,125669.59350585938
1722,144,107716.79443359375
1723,144,107716.79443359375
1724,144,107716.79443359375
1725,168,125669.59350585938
1726,144,107716.79443359375
1727,144,107716.79443359375
1728,144,107716.79443359375
1729,168,125669.59350585938
1730,144,107716.79443359375
1731,144,107716.79443359375
1732,144,107716.79443359375
1733,168,125669.59350585938
1734,144,107716.79443359375
1735,144,107716.79443359375
1736,144,107716.79443359375
1737,168,125669.59350585938
1738,144,107716.79443359375
1739,144,107716.79443359375
1740,144,107716.79443359375
1741,168,125669.59350585938
1742,144,107716.79443359375
1743,144,109079.72607421875
1744,144,109079.72607421875
1745,144,109079.72607421875
1746,168,127259.68041992188
1747,144,109079.72607421875
1748,144,109079.72607421875
1749,144,109079.72607421875
1750,144,109079.72607421875
1751,144,109079.72607421875
1752,168,127259.68041992188
1753,144,109079.72607421875
1754,144,109079.72607421875
1755,144,109079.72607421875
1756,144,109079.72607421875
1757,144,109079.72607421875
1758,144,109079.72607421875
1759,168,127259.68041992188
1760,144,109079.72607421875
1761,144,109079.72607421875
1762,144,109079.72607421875
1763,144,109079.72607421875
1764,144,109079.72607421875
1765,168,127259.68041992188
1766,144,109079.72607421875
1767,144,109079.72607421875
1768,144,109079.72607421875
1769,144,109079.72607421875
1770,144,109079.72607421875
1771,144,109079.72607421875
1772,168,127259.68041992188
1773,144,109079.72607421875
1774,144,109079.72607421875
1775,144,109079.72607421875
1776,144,109079.72607421875
1777,144,109079.72607421875
1778,168,127259.68041992188
1779,144,109079.72607421875
1780,144,109079.72607421875
1781,144,109079.72607421875
1782,144,109079.72607421875
1783,144,109079.72607421875
1784,144,109079.72607421875
1785,168,127259.68041992188
1786,144,109079.72607421875
1787,144,109079.72607421875
1788,144,109079.72607421875
1789,144,109079.72607421875
1790,144,109079.72607421875
1791,168,127259.68041992188
1792,144,109079.72607421875
1793,144,109079.72607421875
1794,144,109079.72607421875
1795,144,109079.72607421875
1796,144,109079.72607421875
1797,144,109079.72607421875
1798,168,127259.68041992188
1799,144,109079.72607421875
1800,144,109079.72607421875
1801,144,109079.72607421875
1802,144,109079.72607421875
1803,144,109079.72607421875
1804,168,127259.68041992188
1805,144,109079.72607421875
1806,144,109079.72607421875
1807,144,109079.72607421875
1808,144,109079.72607421875
1809,144,109079.72607421875
1810,144,109079.72607421875
1811,168,127259.68041992188
1812,144,109079.72607421875
1813,144,109079.72607421875
1814,144,109079.72607421875
1815,144,109079.72607421875
1816,144,109079.72607421875
1817,168,127259.68041992188
1818,144,109079.72607421875
1819,144,109079.72607421875
1820,144,109079.72607421875
1821,144,109079.72607421875
1822,144,109079.72607421875
1823,144,109079.72607421875
1824,168,127259.68041992188
1825,144,109079.72607421875
1826,144,109079.72607421875
1827,144,109079.72607421875
1828,144,109079.72607421875
1829,144,109079.72607421875
1830,168,127259.68041992188
1831,144,109079.72607421875
1832,144,109079.72607421875
1833,144,109079.72607421875
1834,144,109079.72607421875
1835,144,109079.72607421875
1836,144,109079.72607421875
1837,168,127259.68041992188
1838,144,109079.72607421875
1839,144,109079.72607421875
1840,144,109079.72607421875
1841,144,109079.72607421875
1842,144,109079.72607421875
1843,168,127259.68041992188
1844,144,109079.72607421875
1845,144,109079.72607421875
1846,144,109079.72607421875
1847,144,109079.72607421875
1848,144,109079.72607421875
1849,144,109079.72607421875
1850,168,127259.68041992188
1851,144,109079.72607421875
1852,144,109079.72607421875
1853,144,109079.72607421875
1854,144,109079.72607421875
1855,144,109079.72607421875
1856,168,127259.68041992188
1857,144,109079.72607421875
1858,144,109079.72607421875
1859,144,109079.72607421875
1860,144,110143.67651367188
1861,144,110143.67651367188
1862,144,110143.67651367188
1863,144,110143.67651367188
1864,144,110143.67651367188
1865,168,128500.95593261719
1866,144,110143.67651367188
1867,144,110143.67651367188
1868,144,110143.67651367188
1869,144,110143.67651367188
1870,144,110143.67651367188
1871,144,110143.67651367188
1872,144,110143.67651367188
1873,144,110143.67651367188
1874,168,128500.95593261719
1875,144,110143.67651367188
1876,144,110143.67651367188
1877,144,110143.67651367188
1878,144,110143.67651367188
1879,144,110143.67651367188
1880,144,110143.67651367188
1881,144,110143.67651367188
1882,144,110143.67651367188
1883,144,110143.67651367188
1884,168,128500.95593261719
1885,144,110143.67651367188
1886,144,110143.67651367188
1887,144,110143.67651367188
1888,144,110143.67651367188
1889,144,110143.67651367188
1890,144,110143.67651367188
1891,144,110143.67651367188
1892,144,110143.67651367188
1893,144,110143.67651367188
1894,168,128500.95593261719
1895,144,110143.67651367188
1896,144,110143.67651367188
1897,144,110143.67651367188
1898,144,110143.67651367188
1899,144,110143.67651367188
1900,144,110143.67651367188
1901,144,110143.67651367188
1902,144,110143.67651367188
1903,144,110143.67651367188
1904,168,128500.95593261719
1905,144,110143.67651367188
1906,144,110143.67651367188
1907,144,110143.67651367188
1908,144,110143.67651367188
1909,144,110143.67651367188
1910,144,110143.67651367188
1911,144,110143.67651367188
1912,144,110143.67651367188
1913,144,110143.67651367188
1914,168,128500.95593261719
1915,144,110143.67651367188
1916,144,110143.67651367188
1917,144,110143.67651367188
1918,144,110143.67651367188
1919,144,110143.67651367188
1920,144,110143.67651367188
1921,144,110143.67651367188
1922,144,110143.67651367188
1923,144,110143.67651367188
1924,168,128500.95593261719
1925,144,110143.67651367188
1926,144,110143.67651367188
1927,144,110143.67651367188
1928,144,110143.67651367188
1929,144,110143.67651367188
1930,144,110143.67651367188
1931,144,110143.67651367188
1932,144,110143.67651367188
1933,168,128500.95593261719
1934,144,110143.67651367188
1935,144,110143.67651367188
1936,144,110143.67651367188
1937,144,110143.67651367188
1938,144,110143.67651367188
1939,144,110143.67651367188
1940,144,110143.67651367188
1941,144,110143.67651367188
1942,144,110143.67651367188
1943,168,128500.95593261719
1944,144,110143.67651367188
1945,144,110143.67651367188
1946,144,110143.67651367188
1947,144,110143.67651367188
1948,144,110143.67651367188
1949,144,110143.67651367188
1950,144,110143.67651367188
1951,144,110143.67651367188
1952,144,110143.67651367188
1953,168,128500.95593261719
1954,144,110143.67651367188
1955,144,110143.67651367188
1956,144,110143.67651367188
1957,144,110143.67651367188
1958,144,110143.67651367188
1959,144,110143.67651367188
1960,144,110143.67651367188
1961,144,110143.67651367188
1962,144,110143.67651367188
1963,168,128500.95593261719
1964,144,110143.67651367188
1965,144,110143.67651367188
1966,144,110143.67651367188
1967,144,110143.67651367188
1968,144,110143.67651367188
1969,144,110143.67651367188
1970,144,110143.67651367188
1971,144,110143.67651367188
1972,144,110143.67651367188
1973,168,128500.95593261719
1974,144,110143.67651367188
1975,144,110143.67651367188
1976,144,110143.67651367188
1977,144,110143.67651367188
1978,144,110905.73071289062
1979,144,110905.73071289062
1980,144,110905.73071289062
1981,144,110905.73071289062
1982,144,110905.73071289062
1983,144,110905.73071289062
1984,144,110905.73071289062
1985,144,110905.73071289062
1986,144,110905.73071289062
1987,144,110905.73071289062
1988,168,129390.01916503906
1989,144,110905.73071289062
1990,144,110905.73071289062
1991,144,110905.73071289062
1992,144,110905.73071289062
1993,144,110905.73071289062
1994,144,110905.73071289062
1995,144,110905.73071289062
1996,144,110905.73071289062
1997,144,110905.73071289062
1998,144,110905.73071289062
1999,144,110905.73071289062
2000,144,110905.73071289062
2001,144,110905.73071289062
2002,144,110905.73071289062
2003,144,110905.73071289062
2004,144,110905.73071289062
2005,144,110905.73071289062
2006,144,110905.73071289062
2007,168,129390.01916503906
2008,144,110905.73071289062
2009,144,110905.73071289062
2010,144,110905.73071289062
2011,144,110905.73071289062
2012,144,110905.73071289062
2013,144,110905.73071289062
2014,144,110905.73071289062
2015,144,110905.73071289062
2016,144,110905.73071289062
2017,144,110905.73071289062
2018,144,110905.73071289062
2019,144,110905.73071289062
2020,144,110905.73071289062
2021,144,110905.73071289062
2022,144,110905.73071289062
2023,144,110905.73071289062
2024,144,110905.73071289062
2025,144,110905.73071289062
2026,144,110905.73071289062
2027,168,129390.01916503906
2028,144,110905.73071289062
2029,144,110905.73071289062
2030,144,110905.73071289062
2031,144,110905.73071289062
2032,144,110905.73071289062
2033,144,110905.73071289062
2034,144,110905.73071289062
2035,144,110905.73071289062
2036,144,110905.73071289062
2037,144,110905.73071289062
2038,144,110905.73071289062
2039,144,110905.73071289062
2040,144,110905.73071289062
2041,144,110905.73071289062
2042,144,110905.73071289062
2043,144,110905.73071289062
2044,144,110905.73071289062
2045,144,110905.73071289062
2046,144,110905.73071289062
2047,168,129390.01916503906
2048,144,110905.73071289062
2049,144,110905.73071289062
2050,144,110905.73071289062
2051,144,110905.73071289062
2052,144,110905.73071289062
2053,144,110905.73071289062
2054,144,110905.73071289062
2055,144,110905.73071289062
2056,144,110905.73071289062
2057,144,110905.73071289062
2058,144,110905.73071289062
2059,144,110905.73071289062
2060,144,110905.73071289062
2061,144,110905.73071289062
2062,144,110905.73071289062
2063,144,110905.73071289062
2064,144,110905.73071289062
2065,144,110905.73071289062
2066,144,110905.73071289062
2067,168,129390.01916503906
2068,144,110905.73071289062
2069,144,110905.73071289062
2070,144,110905.73071289062
2071,144,110905.73071289062
2072,144,110905.73071289062
2073,144,110905.73071289062
2074,144,110905.73071289062
2075,144,110905.73071289062
2076,144,110905.73071289062
2077,144,110905.73071289062
2078,144,110905.73071289062
2079,144,110905.73071289062
2080,144,110905.73071289062
2081,144,110905.73071289062
2082,144,110905.73071289062
2083,144,110905.73071289062
2084,144,110905.73071289062
2085,144,110905.73071289062
2086,144,110905.73071289062
2087,168,129390.01916503906
2088,144,110905.73071289062
2089,144,110905.73071289062
2090,144,110905.73071289062
2091,144,110905.73071289062
2092,144,110905.73071289062
2093,144,110905.73071289062
2094,144,110905.73071289062
2095,144,110905.73071289062
2096,144,110905.73071289062
2097,144,111363.80053710938
2098,144,111363.80053710938
2099,144,111363.80053710938
2100,144,111363.80053710938
2101,144,111363.80053710938
2102,144,111363.80053710938
2103,144,111363.80053710938
2104,144,111363.80053710938
2105,144,111363.80053710938
2106,144,111363.80053710938
2107,168,129924.43395996094
2108,144,111363.80053710938
2109,144,111363.80053710938
2110,144,111363.80053710938
2111,144,111363.80053710938
2112,144,111363.80053710938
2113,144,111363.80053710938
2114,144,111363.80053710938
2115,144,111363.80053710938
2116,144,111363.80053710938
2117,144,111363.80053710938
2118,144,111363.80053710938
2119,144,111363.80053710938
2120,144,111363.80053710938
2121,144,111363.80053710938
2122,144,111363.80053710938
2123,144,111363.80053710938
2124,144,111363.80053710938
2125,144,111363.80053710938
2126,168,129924.43395996094
2127,144,111363.80053710938
2128,144,111363.80053710938
2129,144,111363.80053710938
2130,144,111363.80053710938
2131,144,111363.80053710938
2132,144,111363.80053710938
2133,144,111363.80053710938
2134,144,111363.80053710938
2135,144,111363.80053710938
2136,144,111363.80053710938
2137,144,111363.80053710938
2138,144,111363.80053710938
2139,144,111363.80053710938
2140,144,111363.80053710938
2141,144,111363.80053710938
2142,144,111363.80053710938
2143,144,111363.80053710938
2144,144,111363.80053710938
2145,144,111363.80053710938
2146,168,129924.43395996094
2147,144,111363.80053710938
2148,144,111363.80053710938
2149,144,111363.80053710938
2150,144,111363.80053710938
2151,144,111363.80053710938
2152,144,111363.80053710938
2153,144,111363.80053710938
2154,144,111363.80053710938
2155,144,111363.80053710938
2156,144,111363.80053710938
2157,144,111363.80053710938
2158,144,111363.80053710938
2159,144,111363.80053710938
2160,144,111363.80053710938
2161,144,111363.80053710938
2162,144,111363.80053710938
2163,144,111363.80053710938
2164,144,111363.80053710938
2165,144,111363.80053710938
2166,168,129924.43395996094
2167,144,111363.80053710938
2168,144,111363.80053710938
2169,144,111363.80053710938
2170,144,111363.80053710938
2171,144,111363.80053710938
2172,144,111363.80053710938
2173,144,111363.80053710938
2174,144,111363.80053710938
2175,144,111363.80053710938
2176,144,111363.80053710938
2177,144,111363.80053710938
2178,144,111363.80053710938
2179,144,111363.80053710938
2180,144,111363.80053710938
2181,144,111363.80053710938
2182,144,111363.80053710938
2183,144,111363.80053710938
2184,144,111363.80053710938
2185,144,111363.80053710938
2186,168,129924.43395996094
2187,144,111363.80053710938
2188,144,111363.80053710938
2189,144,111363.80053710938
2190,144,111363.80053710938
2191,144,111363.80053710938
2192,144,111363.80053710938
2193,144,111363.80053710938
2194,144,111363.80053710938
2195,144,111363.80053710938
2196,144,111363.80053710938
2197,144,111363.80053710938
2198,144,111363.80053710938
2199,144,111363.80053710938
2200,144,111363.80053710938
2201,144,111363.80053710938
2202,144,111363.80053710938
2203,144,111363.80053710938
2204,144,111363.80053710938
2205,144,111363.80053710938
2206,168,129924.43395996094
2207,144,111363.80053710938
2208,144,111363.80053710938
2209,144,111363.80053710938
2210,144,111363.80053710938
2211,144,111363.80053710938
2212,144,111363.80053710938
2213,144,111363.80053710938
2214,144,111363.80053710938
2215,144,111363.80053710938
2216,144,111516.6328125
2217,144,111516.6328125
2218,144,111516.6328125
2219,144,111516.6328125
2220,144,111516.6328125
2221,144,111516.6328125
