basin_idx,id,name,prefix,centroid_lat,centroid_lon,area_km2,n_cells,continent,exclude_reason,below_resolution,glaciated,n_tiles,n_eff_tiles,contamination,contamination_all,max_tile_fill_land,mascon_area_km2,n_tiles_fp,n_eff_tiles_fp,contamination_fp,contamination_all_fp,max_tile_fill_land_fp,mascon_area_km2_fp,geometry_product,land_mask_source,area_ratio
113,3030004740,R_Yenisey_River,R,57.427555084228516,98.65430450439453,2509586.5,6226,asia,keep,False,False,38,27.38288548052735,0.18915746565839167,0.1892165269781038,1.0,2509586.4212646484,38,27.382885480527353,0.18914650088538384,0.1891574656583917,1.0,2509586.4212646484,jpl,jpl_land_mask,0.9999999686261655
114,3030004750,C_Yenisey_Gulf_Coast,C,71.72734832763672,82.79708862304688,28055.921875,116,asia,keep,True,False,4,1.7504730116058203,0.7947890106116773,0.8536136874620052,1.0,28055.924880981445,5,2.8987639384131794,0.7419693692164446,0.8326846400753622,0.8272034450282406,28055.924880981445,jpl,jpl_land_mask,1.0000001071424942
115,3030005240,C_North_Siberia_Coast,C,71.36978912353516,103.69770050048828,1154505.5,4762,asia,keep,False,False,19,12.970998812891363,0.1413714377706798,0.2092448553666272,1.0,1154505.5327301025,26,13.368374049503124,0.14482268433318587,0.16810599457468328,1.0,1154505.5327301025,jpl,jpl_land_mask,1.0000000283498889
116,3030008670,C_Olenyok_Delta,C,72.90956115722656,125.04621887207031,20929.328125,92,asia,keep,True,False,3,1.645306953167074,0.8140989260295586,0.8834379222220284,1.0,20929.325149536133,5,1.7383245479166975,0.8372177862465312,0.8611144765776585,1.0,20929.325149536133,jpl,jpl_land_mask,0.9999998578328053
117,3030009130,R_Lena_River,R,60.77709197998047,121.91783142089844,2464042.5,6659,asia,keep,False,False,38,25.56084532172744,0.14432172879463118,0.14796116425590497,1.0,2464042.484375,38,25.56084532172744,0.14348783823964967,0.14432172879463118,1.0,2464042.484375,jpl,jpl_land_mask,0.9999999936587944
118,3030009140,C_Buor_Khaya_Gulf_Coast,C,70.8240966796875,129.2813262939453,10676.2705078125,42,asia,keep,True,False,2,1.7692435144317036,0.895245219728687,0.9450642462756268,0.1397855906761327,10676.270217895508,3,1.9773353500926139,0.8950433855480506,0.9075034117253434,0.16649209795488984,10676.270217895508,jpl,jpl_land_mask,0.9999999728447315
119,3030009320,C_North_East_Siberian_Sea_Coast,C,66.85862731933594,149.4497833251953,1621477.375,5398,asia,keep,False,False,26,17.34544186990082,0.11279389670013089,0.17954138578451218,1.0,1621477.3359527588,32,17.641320998917323,0.10971275011739681,0.1279804278876258,1.0,1621477.3359527588,jpl,jpl_land_mask,0.9999999759187258
120,3030011770,C_Chukchi_Peninsula,C,66.79141998291016,-177.269287109375,172531.484375,567,asia,keep,False,False,7,3.0387383630014306,0.22345139407354878,0.49919772306147453,1.0,172531.48477172852,12,3.87758217446144,0.21146444251230723,0.35605422445162527,1.0,172531.48477172852,jpl,jpl_land_mask,1.0000000022994557
121,3030012270,C_Kamchatka_Peninsula,C,60.9569206237793,166.73587036132812,787367.0,2136,asia,keep,False,False,15,10.675971926585937,0.09987308373526588,0.3503327486666049,1.0,787367.0270690918,25,11.577540622553318,0.11240072792091005,0.17169764779957594,1.0,787367.0270690918,jpl,jpl_land_mask,1.000000034379256
122,3030017830,C_Shelikhov_Gulf_Sea_of_Okhotsk_Coast,C,60.50090408325195,150.12930297851562,307016.5,807,asia,keep,False,False,11,6.019469217828288,0.33431790810416784,0.5413708824884427,1.0,307016.5205078125,18,7.441242330004114,0.35154200773046035,0.4165325015413575,1.0,307016.5205078125,jpl,jpl_land_mask,1.000000066797102
123,3030020970,C_Severnaya_Zemlya,C,79.39820098876953,98.24091339111328,47847.15234375,338,asia,keep,True,True,3,2.1073821276334224,0.05318518216245901,0.8044003805207967,1.0,47847.15093231201,5,3.5981445030773447,0.19838370290306562,0.48379873702298415,1.0,47847.15093231201,jpl,jpl_land_mask,0.9999999705011078
124,3030022480,C_New_Siberian_Islands,C,75.29249572753906,143.3781280517578,36947.1171875,188,asia,keep,True,True,2,1.5264319072545836,0.011303389341345409,0.7819112120517118,1.0,36947.12106323242,4,2.794860666604699,0.0,0.5498914579792169,1.0,36947.12106323242,jpl,jpl_land_mask,1.000000104899454
125,3030024310,E_Dayan_Khyargas_Uvs_Nuur_Basins,E,48.469303131103516,93.78047180175781,302705.0,590,asia,keep,False,False,8,4.373902632827901,0.38471950101925245,0.38471950101925245,0.8724400254555733,302704.99423217773,8,4.373902632827901,0.38471950101925245,0.38471950101925245,0.8724400254555733,302704.99423217773,jpl,jpl_land_mask,0.9999999809457317
126,4030000010,C_Uda_Basin,C,54.20737838745117,135.0440673828125,115917.71875,256,asia,keep,False,False,5,2.599319395209869,0.48175002319944266,0.6183954765992372,0.7062251923506563,115917.72354125977,7,2.959397744884725,0.5074984729980205,0.5654290534385075,0.8502659538733626,115917.72354125977,jpl,jpl_land_mask,1.0000000413332821
127,4030000880,R_Amur_River,R,49.05568313598633,125.07086181640625,2242283.5,4441,asia,keep,False,False,34,23.765213521367976,0.1477091467326633,0.15652068633892244,1.0,2242283.438293457,35,23.76677584691714,0.14626793934151644,0.14789646246639765,1.0,2242283.438293457,jpl,jpl_land_mask,0.9999999724804901
128,4030000890,C_South_East_Russia_Coast,C,45.92216110229492,135.13890075683594,172088.890625,321,asia,keep,False,False,11,7.629075073176865,0.5733473305182294,0.7989650721962175,1.0,172088.89868164062,18,8.67952054016261,0.5781660882928379,0.6521724503226182,1.0,172088.89868164062,jpl,jpl_land_mask,1.0000000468167387
129,4030003020,C_North_Korea_Bay_Korean_Peninsula,C,40.68916320800781,123.9022445678711,529614.5,904,asia,keep,False,False,13,7.409809921386062,0.18540039490170535,0.35719221452381406,1.0,529614.5484619141,19,7.9169987858323845,0.19412362571299843,0.24528248293785215,1.0,529614.5484619141,jpl,jpl_land_mask,1.00000009150413
130,4030006940,C_Ziya_He_Interior_Coast,C,39.09107208251953,115.49566650390625,343454.4375,572,asia,keep,False,False,7,5.042639216200317,0.33772340029213316,0.40068468356235265,0.9489474222138377,343454.4446411133,8,5.1803181593955685,0.33778907821327364,0.35898520283488716,0.9529985750874213,343454.4446411133,jpl,jpl_land_mask,1.000000020792025
131,4030007850,R_Yellow_River_Huang_He,R,36.94654846191406,106.25562286376953,965472.1875,1562,asia,keep,False,False,21,11.718644899961195,0.2698253342346173,0.2698309336366134,1.0,965472.1708374023,21,11.71864489996119,0.26982414190779697,0.26982533423461735,1.0,965472.1708374023,jpl,jpl_land_mask,0.9999999827415043
132,4030007860,C_Yellow_Sea_Coast,C,35.340003967285156,119.0733413696289,167307.140625,265,asia,keep,False,False,6,3.297997160431839,0.33760841699428923,0.5547186745621925,1.0,167307.1484375,10,3.6215135429032403,0.3315108211423018,0.40101954773847753,1.0,167307.1484375,jpl,jpl_land_mask,1.0000000466955563
133,4030009880,R_Yangtze_River,R,30.326187133789062,107.59198760986328,1929324.75,2891,asia,keep,False,False,32,21.136726666567682,0.1936880116974267,0.19454813575162233,1.0,1929324.864868164,32,21.136726666567682,0.19360155057859618,0.1936880116974267,1.0,1929324.864868164,jpl,jpl_land_mask,1.000000059538014
134,4030009890,C_East_China_Coast,C,28.500930786132812,119.4654541015625,221048.21875,325,asia,keep,False,False,5,3.4875432561586126,0.22413770572631922,0.44435302584469794,1.0,221048.22326660156,7,3.9149479733134878,0.24112885167515766,0.3027298491728694,1.0,221048.22326660156,jpl,jpl_land_mask,1.0000000204326531
135,4030011690,C_North_Vietnam_South_China_Coast,C,23.639999389648438,108.84123229980469,778027.125,1097,asia,keep,False,False,17,9.891309963013633,0.18026295834068273,0.2989428814318689,1.0,778027.0802612305,22,10.38302837764473,0.1947024216457315,0.22764947006984154,1.0,778027.0802612305,jpl,jpl_land_mask,0.9999999424971597
136,4030015090,C_Vietnam_Coast,C,15.238595008850098,106.55034637451172,196801.625,264,asia,keep,False,False,8,5.673982010810653,0.5761677876316091,0.6923681219878626,1.0,196801.62017822266,12,6.082248287132686,0.5561060100300164,0.6125379966932141,1.0,196801.62017822266,jpl,jpl_land_mask,0.9999999754993012
137,4030017020,R_Mekong_River,R,18.58339500427246,102.74512481689453,777523.0,1066,asia,keep,False,False,19,10.941178336370786,0.34022909109423755,0.3728596116424598,1.0,777522.9995117188,19,10.941178336370788,0.33538390455434064,0.3402290910942376,1.0,777522.9995117188,jpl,jpl_land_mask,0.9999999993720041
138,4030017030,C_Chao_Phraya_River_Gulf_of_Thailand_Coast,C,15.146402359008789,101.001220703125,247108.328125,331,asia,keep,False,False,9,4.59162167708765,0.43850425147364114,0.5178726078239272,0.8196266676819145,247108.34240722656,12,4.755600653049582,0.4302579277055876,0.4793227399441139,1.0,247108.34240722656,jpl,jpl_land_mask,1.000000057797431
139,4030018350,C_Malaysian_Peninsula_Coast,C,7.784571170806885,100.55182647705078,335192.5,438,asia,keep,False,False,10,6.226282303413919,0.08686824838146932,0.5117895935013204,1.0,335192.5248413086,18,8.322609905608196,0.15503275593454385,0.2998514150585954,1.0,335192.5248413086,jpl,jpl_land_mask,1.0000000741105741
140,4030022790,C_Irrawaddy_Sittang_Salween_Basin,C,23.22297477722168,96.41482543945312,752115.6875,1061,asia,keep,False,False,18,9.766636334826531,0.2986409780437809,0.321576587527416,1.0,752115.7192993164,21,9.845653740426407,0.29826229674270194,0.30790290663409076,1.0,752115.7192993164,jpl,jpl_land_mask,1.0000000422798208
141,4030024190,C_North_East_Bay_of_Bengal_Coast,C,21.3402042388916,92.96990203857422,103108.09375,143,asia,keep,False,False,6,4.899881801050114,0.5295068462846092,0.8154998499709951,1.0,103108.0765991211,9,5.840259280662881,0.5817159835180794,0.6450107365854129,1.0,103108.0765991211,jpl,jpl_land_mask,0.9999998336611775
142,4030025450,R_Ganges_Bramaputra_Basin,R,27.027225494384766,85.1792221069336,1590077.375,2307,asia,keep,False,False,22,18.027238959296614,0.22264095032337305,0.22264095032337305,1.0,1590077.3834228516,22,18.027238959296614,0.22264095032337303,0.22264095032337303,1.0,1590077.3834228516,jpl,jpl_land_mask,1.0000000052971332
143,4030025460,C_Deccan_Plateau_East_Indian_Subcontinent_Coast,C,18.049001693725586,80.298828125,1247180.375,1698,asia,keep,False,False,24,14.730392326154915,0.1589625054121614,0.2525215354720706,1.0,1247180.3339233398,31,14.863251666697579,0.14556038925711498,0.170037158157664,1.0,1247180.3339233398,jpl,jpl_land_mask,0.999999967064379
144,4030029530,C_India_West_Coast,C,19.4130802154541,75.73403930664062,318076.40625,437,asia,keep,False,False,14,8.472054538779746,0.571003836805077,0.6601725858117414,1.0,318076.38220214844,18,8.848791769932108,0.5563186365886259,0.5992640146590466,1.0,318076.38220214844,jpl,jpl_land_mask,0.9999999243959907
145,4030031750,C_Thar_Desert_Sabarmati_River_Gulf_of_Cambay_Luni_Delta,C,26.01116371154785,71.97637939453125,530357.4375,763,asia,keep,False,False,11,7.36675639391407,0.2772414924886375,0.3289524220076278,1.0,530357.3756713867,15,7.540837199864773,0.2729292977504359,0.28714168139982044,1.0,530357.3756713867,jpl,jpl_land_mask,0.9999998834208613
146,4030033640,R_Indus_River,R,32.24281692504883,73.24103546142578,865917.4375,1324,asia,keep,False,False,17,11.119251207987622,0.3003409458033144,0.3011046288937887,1.0,865917.4177246094,17,11.119251207987622,0.30024362716705827,0.30034094580331444,1.0,865917.4177246094,jpl,jpl_land_mask,0.9999999771624987
147,4030033650,C_Hub_Porali_Basin,C,25.878711700439453,66.87251281738281,36926.984375,53,asia,keep,True,False,2,1.778078069354663,0.7856680400994303,0.8216680973537147,0.21554386396966926,36926.984619140625,3,1.8498104436991207,0.7782851254839441,0.8000462880152219,0.4983239997040161,36926.984619140625,jpl,jpl_land_mask,1.0000000066114423
148,4030034510,C_Sakhalin_Island,C,49.94160079956055,142.5860137939453,118719.125,239,asia,keep,False,False,7,3.8501907207135386,0.29509822171179345,0.7281955084095502,1.0,118719.11163330078,11,6.104994501077726,0.41143213874516266,0.6661275319553667,1.0,118719.11163330078,jpl,jpl_land_mask,0.9999998874090488
149,4030037060,C_Hokkaido,C,43.259254455566406,142.40528869628906,94165.234375,167,asia,keep,False,False,3,2.946384813056521,0.005989045297440693,0.7041749507501427,1.0,94165.23156738281,6,4.15396935883715,0.15911643121187452,0.34409496288298796,1.0,94165.23156738281,jpl,jpl_land_mask,0.9999999701841428
150,4030039450,C_Japan,C,35.84126663208008,136.385498046875,349121.34375,557,asia,keep,False,False,10,5.592308270607998,0.011292525393812224,0.4293506696401902,1.0,349121.30407714844,18,7.910470508888468,0.02751759076556761,0.19176429909933906,1.0,349121.30407714844,jpl,jpl_land_mask,0.9999998863637177
151,4030046370,C_Taiwan,C,23.437152862548828,121.0577621459961,54702.77734375,77,asia,keep,True,False,3,1.861739513038173,0.0,0.71261835036624,1.0,54702.79217529297,5,2.9192670632388364,0.011886171876781945,0.47023607436422676,1.0,54702.79217529297,jpl,jpl_land_mask,1.0000002711296152
152,4030047500,C_Hainan,C,19.03677749633789,109.63971710205078,46854.28515625,64,asia,keep,True,False,4,1.8292493144170658,0.2145538712911632,0.758223046850657,1.0,46854.28240966797,7,3.2729920900762486,0.22037435183043963,0.4999806686735388,1.0,46854.28240966797,jpl,jpl_land_mask,0.999999941380345
153,4030048900,C_Sri_Lanka,C,7.6171674728393555,80.72770690917969,63709.2734375,83,asia,keep,True,False,3,2.2666604374838344,0.040952021741946495,0.745504372738004,1.0,63709.27947998047,5,2.7223269770213507,0.023966083445532492,0.16458723038622608,1.0,63709.27947998047,jpl,jpl_land_mask,1.0000000948445986
154,4030050210,E_Tarim_He_Lop_Nur,E,39.20248031616211,83.96000671386719,1094548.0,1826,asia,keep,False,False,19,13.686413918306862,0.2833598512846075,0.2833598512846075,1.0,1094548.105041504,19,13.686413918306865,0.28335985128460756,0.28335985128460756,1.0,1094548.105041504,jpl,jpl_land_mask,1.0000000959679283
155,4030050220,E_Amu_Darya,E,40.14746856689453,65.77243041992188,805370.5,1365,asia,keep,False,False,15,10.82109563228629,0.3389299506115147,0.3389299506115147,0.91532132007096,805370.4995117188,15,10.821095632286285,0.3389299506115147,0.3389299506115147,0.91532132007096,805370.4995117188,jpl,jpl_land_mask,0.9999999993937185
156,4030050230,E_Lakes_Balkash_Alakol,E,45.66504669189453,78.27720642089844,478919.28125,886,asia,keep,False,False,10,6.554530058392972,0.3478133157351225,0.3478133157351225,0.9443173215483514,478919.27478027344,10,6.554530058392973,0.3478133157351225,0.3478133157351225,0.9443173215483514,478919.27478027344,jpl,jpl_land_mask,0.9999999864909875
157,4030050240,E_Syr_Darya,E,45.45506286621094,68.01484680175781,1040406.9375,1924,asia,keep,False,False,19,12.318902207578043,0.2467012587006169,0.2467012587006169,1.0,1040406.9762573242,19,12.318902207578045,0.24670125870061693,0.24670125870061693,1.0,1040406.9762573242,jpl,jpl_land_mask,1.0000000372520816
158,4030050270,E_Qinghai_Lake,E,37.1439094543457,93.62187957763672,329574.34375,534,asia,keep,False,False,8,5.737860992502911,0.485789632567454,0.485789632567454,0.6685681591777489,329574.31842041016,8,5.73786099250291,0.4857896325674539,0.4857896325674539,0.6685681591777489,329574.31842041016,jpl,jpl_land_mask,0.9999999231445338
159,4030050290,E_Junggar_Pendi,E,44.74867248535156,89.00984191894531,339253.5625,617,asia,keep,False,False,10,4.2701186623965635,0.3118658196676266,0.3118658196676266,0.9083078496443469,339253.53576660156,10,4.270118662396564,0.3118658196676266,0.3118658196676266,0.9083078496443469,339253.53576660156,jpl,jpl_land_mask,0.9999999211993582
160,4030050320,E_Badain_Jaran_Desert,E,41.140159606933594,101.04438018798828,347985.59375,597,asia,keep,False,False,9,4.490595561739535,0.2905814986489542,0.2905814986489542,0.9744836889418679,347985.60845947266,9,4.490595561739536,0.2905814986489542,0.2905814986489542,0.9744836889418679,347985.60845947266,jpl,jpl_land_mask,1.0000000422703494
161,4030050390,E_Central_Mongolia,E,45.302730560302734,105.50830078125,175880.75,323,asia,keep,False,False,8,2.6019276905552506,0.367017935202281,0.367017935202281,0.9573406580568313,175880.73681640625,8,2.601927690555251,0.36701793520228093,0.36701793520228093,0.9573406580568313,175880.73681640625,jpl,jpl_land_mask,0.9999999250424293
162,4030050410,E_Turpan_Pendi,E,42.51784896850586,91.48905944824219,144409.0,253,asia,keep,False,False,5,2.83441430361707,0.5389701578121918,0.5389701578121918,0.6143299410360371,144409.00469970703,5,2.83441430361707,0.5389701578121918,0.5389701578121918,0.6143299410360371,144409.00469970703,jpl,jpl_land_mask,1.0000000325444192
163,4030050430,E_Altai_Mountains,E,44.98558044433594,99.01803588867188,204224.875,373,asia,keep,False,False,7,2.796794278573903,0.3575770762207572,0.3575770762207572,0.8388248805183637,204224.84381103516,7,2.796794278573903,0.3575770762207572,0.3575770762207572,0.8388248805183637,204224.84381103516,jpl,jpl_land_mask,0.9999998472812637
164,4030050450,E_East_Gobi_Desert,E,43.72527313232422,111.0769271850586,361251.59375,646,asia,keep,False,False,9,5.056448184668634,0.377101628839273,0.377101628839273,0.7785788683246652,361251.60919189453,9,5.056448184668634,0.37710162883927306,0.37710162883927306,0.7785788683246652,361251.60919189453,jpl,jpl_land_mask,1.0000000427455402
165,4030050470,E_Plateau_of_Tibet,E,32.225486755371094,86.40540313720703,400840.21875,612,asia,keep,False,False,8,5.813768271157381,0.37964312896997765,0.37964312896997765,0.9060713980212212,400840.19818115234,8,5.813768271157381,0.37964312896997765,0.37964312896997765,0.9060713980212212,400840.19818115234,jpl,jpl_land_mask,0.999999948685669
166,4030050980,E_North_Plateau_of_Tibet,E,35.09633255004883,86.29702758789062,192619.6875,304,asia,keep,False,False,8,4.191651508082149,0.5905858185120546,0.5905858185120546,0.611664450556017,192619.68811035156,8,4.191651508082148,0.5905858185120546,0.5905858185120546,0.611664450556017,192619.68811035156,jpl,jpl_land_mask,1.0000000031686873
167,5030000010,C_Sumatra,C,-0.44145411252975464,101.71015167236328,492732.78125,637,asia,keep,False,False,11,6.910964335401427,0.04774489679671983,0.3599874994464959,1.0,492732.75018310547,22,7.960121007944778,0.05537279329711803,0.17339386025908674,1.0,492732.75018310547,jpl,jpl_land_mask,0.9999999369498119
168,5030007690,C_Java,C,-7.304895877838135,110.38360595703125,175142.140625,228,asia,keep,False,False,7,4.798102534542641,0.04727497487964341,0.6701056059618038,1.0,175142.14111328125,14,7.48598041042719,0.03984759503939907,0.30837793340000325,1.0,175142.14111328125,jpl,jpl_land_mask,1.0000000027879141
169,5030011800,C_Nusa_Tenggara,C,-8.970340728759766,119.01874542236328,118570.875,155,asia,keep,False,False,6,2.2733335589640844,0.034011378683402343,0.526457155674887,1.0,118570.8794555664,6,2.2733335589640844,0.033200520519008715,0.5262763291460181,1.0,118570.8794555664,jpl,jpl_land_mask,1.0000000375772415
170,5030014020,C_East_Timor_Islands,C,-8.975043296813965,125.4461669921875,82614.203125,108,asia,keep,True,False,3,1.9210158790275722,0.0,0.609545488397256,1.0,82614.20935058594,5,3.3687032341646126,0.02379926590649284,0.4605571431323622,1.0,82614.20935058594,jpl,jpl_land_mask,1.0000000753573322
171,5030015660,C_Borneo,C,0.8877425193786621,114.2563247680664,758966.4375,981,asia,keep,False,False,14,9.108963729357786,0.009661420606370659,0.2521378712667336,1.0,758966.3812866211,24,9.482303293869233,0.0028001090935190496,0.06692745836819233,1.0,758966.3812866211,jpl,jpl_land_mask,0.9999999259343021
172,5030022500,C_Philippines,C,11.627100944519043,122.5772705078125,505703.75,668,asia,keep,False,False,12,8.73935025419653,0.0,0.46860925963200634,1.0,505703.7443847656,21,16.038460965775446,0.0,0.3491765552623184,1.0,505703.7443847656,jpl,jpl_land_mask,0.9999999888961979
173,5030031240,C_Sulawesi,C,-2.2050254344940186,121.41685485839844,328683.25,425,asia,keep,False,False,9,5.801438429329171,0.0,0.49126533749148055,1.0,328683.23864746094,16,10.926824823582395,0.0064657652597714275,0.35929523127169155,1.0,328683.23864746094,jpl,jpl_land_mask,0.9999999654605488
174,5030037270,C_Maluku,C,-3.9612314701080322,129.9882049560547,91925.953125,119,asia,keep,False,False,5,4.036668693233571,0.0,0.7953464940177317,1.0,91925.97332763672,5,4.03666869323357,0.2181936485097628,0.7880497088698176,1.0,91925.97332763672,jpl,jpl_land_mask,1.0000002197707616
175,5030038940,C_Halmahera_Islands,C,0.29868975281715393,127.99083709716797,63497.38671875,82,asia,keep,True,False,3,1.44214602052573,0.0,0.6051527970201351,1.0,63497.386291503906,3,1.44214602052573,0.058211645262918735,0.6051527970201351,1.0,63497.386291503906,jpl,jpl_land_mask,0.9999999932714382
176,5030040360,C_Papua_New_Guinea_Island,C,-5.330036163330078,140.50607299804688,1041547.0625,1352,australia,keep,False,False,23,13.95101893881307,0.0,0.3273026777076361,1.0,1041547.0889282227,37,17.860991986439398,0.019978355889726743,0.18714065562449925,1.0,1041547.0889282227,jpl,jpl_land_mask,1.0000000253740071
177,5030049720,C_North_Australia_Coast,C,-16.456905364990234,134.90902709960938,1301614.0,1754,australia,keep,False,False,23,16.89179063431549,0.136049723513394,0.31553238208153317,1.0,1301613.9936523438,36,17.707760063758762,0.13251886082640238,0.18100295112058237,1.0,1301613.9936523438,jpl,jpl_land_mask,0.9999999951232422
178,5030050850,C_Bismark_Sea_Islands,C,-5.053763389587402,150.77378845214844,105673.859375,137,australia,keep,False,False,4,2.5521207465500075,0.0,0.6748667387497839,1.0,105673.84985351562,7,4.677369969794949,0.0,0.5302336302678929,1.0,105673.84985351562,jpl,jpl_land_mask,0.9999999098974484
179,5030053140,C_Solomon_Islands,C,-8.204461097717285,158.99917602539062,96553.171875,126,australia,keep,False,False,6,4.177041041512097,0.0,0.7906525782162311,1.0,96553.169921875,6,4.177041041512098,0.0,0.790652578216231,1.0,96553.169921875,jpl,jpl_land_mask,0.9999999797715087
180,5030055960,C_West_Australia_Coast,C,-26.510242462158203,117.36813354492188,840925.6875,1218,australia,keep,False,False,16,10.280452483185968,0.14451263669255157,0.2894877559929795,1.0,840925.6949462891,24,10.514793562946853,0.1296608316581407,0.18183799200238834,1.0,840925.6949462891,jpl,jpl_land_mask,1.0000000088548717
181,5030067860,C_East_Australia_Coast,C,-27.772510528564453,148.19471740722656,689676.625,1017,australia,keep,False,False,21,12.899763159335928,0.2887331534381561,0.5336957397043841,1.0,689676.6098632812,34,13.626162625228979,0.28441149291971257,0.34200320883748453,1.0,689676.6098632812,jpl,jpl_land_mask,0.9999999780524406
182,5030073410,R_Murray_Darling_River,R,-31.590456008911133,146.16184997558594,1057959.0,1608,australia,keep,False,False,17,11.996202698862078,0.20382468936976061,0.2138725456318828,1.0,1057959.0259399414,17,11.996202698862076,0.2026998291251542,0.20382468936976061,1.0,1057959.0259399414,jpl,jpl_land_mask,1.0000000245188532
183,5030073420,C_South_Australia_Coast,C,-31.97826385498047,131.42381286621094,514093.8125,783,australia,keep,False,False,15,9.795637634204809,0.3945227566472679,0.5426883211566402,1.0,514093.80877685547,24,10.911001970136596,0.383512829002082,0.4538956549949372,1.0,514093.80877685547,jpl,jpl_land_mask,0.9999999927578499
184,5030077640,C_Tasmania,C,-41.914344787597656,146.72601318359375,69723.453125,121,australia,keep,True,False,2,1.2392124689730035,0.0,0.4908083648376437,1.0,69723.45141601562,4,1.7244915422756821,0.0,0.2190638188042708,1.0,69723.45141601562,jpl,jpl_land_mask,0.999999975489103
185,5030082270,C_New_Zealand_South_Island,C,-43.64261245727539,170.8855438232422,169056.1875,302,australia,keep,False,False,7,2.4341376412904348,0.024603286638912546,0.3967119445367443,1.0,169056.18115234375,11,2.8871592446589283,0.021538914617727653,0.196212380171804,1.0,169056.18115234375,jpl,jpl_land_mask,0.9999999624523873
186,5030085040,C_New_Zealand_North_Island,C,-38.14042663574219,175.49240112304688,182538.59375,300,australia,keep,False,False,5,2.8781089229991768,0.0,0.4510300652980245,1.0,182538.58795166016,10,4.615217551615053,0.019948037794637243,0.332685894901311,1.0,182538.58795166016,jpl,jpl_land_mask,0.9999999682349923
187,5030087590,E_Lake_Eyre_Basin,E,-25.518882751464844,139.3301239013672,1305958.5,1872,australia,keep,False,False,23,14.817410066140184,0.21707372362361851,0.2174773076275871,1.0,1305958.5820922852,23,14.817410066140187,0.21707057245007924,0.21707372362361857,1.0,1305958.5820922852,jpl,jpl_land_mask,1.0000000628597963
188,5030087600,E_Australia_Northwest_Plateau,E,-21.514141082763672,128.49734497070312,1149551.75,1597,australia,keep,False,False,21,12.646245841718898,0.2010698519017201,0.2035782600795322,1.0,1149551.8880004883,21,12.646245841718898,0.2003365227938394,0.20106985190172014,1.0,1149551.8880004883,jpl,jpl_land_mask,1.0000001200472168
189,5030087690,E_Great_Victoria_Desert,E,-28.401527404785156,125.76396942138672,848857.6875,1247,australia,keep,False,False,18,10.51377744442973,0.27417694071858234,0.282034907533974,0.9698920285065962,848857.7356567383,18,10.513777444429726,0.27256554983167436,0.2741769407185824,0.9698920285065962,848857.7356567383,jpl,jpl_land_mask,1.000000056731227
190,6030000010,C_Gulf_of_Darien_Coast,C,7.8939032554626465,-76.5601806640625,82063.359375,107,south_america,keep,True,False,4,3.0465002984715053,0.6065330016646795,0.7657762268812968,0.5382750140992252,82063.35302734375,6,3.528971125698951,0.5908464788282969,0.6814710989518024,1.0,82063.35302734375,jpl,jpl_land_mask,0.9999999226493249
191,6030000740,R_Magdalena_River,R,6.395747184753418,-74.70780944824219,259939.546875,338,south_america,keep,False,False,8,3.884407130466907,0.3793980339715616,0.4281391366635698,0.8261961876789483,259939.53131103516,8,3.884407130466907,0.37791073741668363,0.3793980339715616,0.8261961876789483,259939.53131103516,jpl,jpl_land_mask,0.999999940124675
192,6030000750,C_Carribean_Coast,C,10.040581703186035,-68.32926940917969,321023.03125,421,south_america,keep,False,False,12,6.122331493153798,0.27856051628829587,0.5293497005210898,1.0,321022.99810791016,18,8.761194388327848,0.3083726968072521,0.4393659518764759,1.0,321022.99810791016,jpl,jpl_land_mask,0.9999998967610214
193,6030004470,R_Orinoco_River,R,5.705295562744141,-67.9323959350586,938819.375,1219,south_america,keep,False,False,14,11.255721072349004,0.24176840720403706,0.24779747169893704,1.0,938819.352355957,14,11.255721072349006,0.2412674205217722,0.24176840720403703,1.0,938819.352355957,jpl,jpl_land_mask,0.9999999758802987
194,6030004480,C_Northeast_South_America_Coast,C,4.312986373901367,-56.431583404541016,558093.25,723,south_america,keep,False,False,13,8.238838375278343,0.23326435848894353,0.39067338315990785,1.0,558093.2445068359,18,8.354402384327173,0.2237990899736501,0.2561715008777535,1.0,558093.2445068359,jpl,jpl_land_mask,0.9999999901572648
195,6030006540,C_South_Amapa_Coast,C,-0.03803950548171997,-51.380435943603516,35625.94921875,46,south_america,keep,True,False,2,1.9849893305590658,0.8076044766218162,0.8390582649759099,0.23149908130996993,35625.954040527344,2,1.9849893305590658,0.7988837057342932,0.8076044766218162,0.24754524422402757,35625.954040527344,jpl,jpl_land_mask,1.0000001353445298
196,6030007000,R_Amazon_River,R,-6.6467084884643555,-64.56704711914062,5935067.5,7752,south_america,keep,False,False,75,58.39482141822137,0.09025236439398979,0.09238325850484547,1.0,5935067.252868652,75,58.394821418221355,0.09010226812865228,0.09025236439398979,1.0,5935067.252868652,jpl,jpl_land_mask,0.9999999583608193
197,6030007010,C_Amazon_River_Delta,C,-2.0860137939453125,-50.292457580566406,117618.3203125,152,south_america,keep,False,False,5,2.4212610224687343,0.5172333001515461,0.5639771890115364,0.5556845421818083,117618.32006835938,5,2.4212610224687348,0.5000063817349,0.5178212830070703,0.5556845421818083,117618.32006835938,jpl,jpl_land_mask,0.9999999979242976
