challenger,reference,horizon,skill_pct,dm_stat,dm_p
ridge_own_era5_flat12_train85,lstm_own_era5_ens,1,-0.6153444870844904,0.7678310268521162,0.44476655057343567
ridge_own_era5_flat12_train85,ridge_own_era5_flat12,1,-1.1489443572490377,3.1651850990265533,0.0021673236380235447
ridge_own_era5_flat12_train85,lstm_own_era5_ens,2,1.5821403012945545,-2.4840998630619473,0.015024021118023808
ridge_own_era5_flat12_train85,ridge_own_era5_flat12,2,-0.6053017077633616,2.929975930445458,0.004389432182169245
ridge_own_era5_flat12_train85,lstm_own_era5_ens,3,0.3420116670472262,-0.4465388549956909,0.6563996163016662
ridge_own_era5_flat12_train85,ridge_own_era5_flat12,3,-0.2607197362050062,1.6145022153960074,0.11030757858142666
