name,dm_stat,p,a_better,bh_threshold,significant,comparison
C_East_Red_Sea_North_Gulf_of_Aden_Coast,1.079920346872075,0.28330576535114793,False,0.04912280701754386,False,corr_top1_vs_own_ridge
C_South_Baffin_Island_Coast,-1.0385707600070806,0.3020205384883471,True,0.04956140350877193,False,corr_top1_vs_own_ridge
R_Shebelli_Juba_Rivers,1.0379823626782254,0.30229275781627823,False,0.05,False,corr_top1_vs_own_ridge
C_Madagascar,1.0256495661173484,0.3080367223204251,False,0.050438596491228074,False,corr_top1_vs_own_ridge
R_Nile_River,-1.0207923349185832,0.31031901680856716,True,0.050877192982456146,False,corr_top1_vs_own_ridge
R_Mackenzie_River,0.9919874935694155,0.3240868033291747,False,0.05131578947368422,False,corr_top1_vs_own_ridge
E_Lake_Rukwa_Basin,-0.9685575985490327,0.33557989891169127,True,0.05175438596491229,False,corr_top1_vs_own_ridge
R_Mississippi_River,-0.9598810363442417,0.33990301800083067,True,0.05219298245614035,False,corr_top1_vs_own_ridge
C_Southhampton_Coats_Islands,-0.9506147930092845,0.344559908625347,True,0.05263157894736842,False,corr_top1_vs_own_ridge
C_Seward_Peninsula_Alaskan_North_Slope,0.9321928690291119,0.3539406124305373,False,0.05307017543859649,False,corr_top1_vs_own_ridge
C_North_East_Siberian_Sea_Coast,0.9280428974306925,0.356076308502042,False,0.05350877192982456,False,corr_top1_vs_own_ridge
C_Northwest_Hudson_Bay_Coast,0.9172335703568545,0.3616778435381187,False,0.05394736842105263,False,corr_top1_vs_own_ridge
E_Libyian_Desert,0.9115033452881712,0.3646700064487585,False,0.054385964912280704,False,corr_top1_vs_own_ridge
C_East_Nile_Delta,0.9036767428244931,0.36878220381638205,False,0.054824561403508776,False,corr_top1_vs_own_ridge
C_Northwest_Mediterranean_Coast,0.8803089524700767,0.3812338136798881,False,0.05526315789473685,False,corr_top1_vs_own_ridge
E_Lakes_Balkash_Alakol,0.8788034373471241,0.3820449452483755,False,0.05570175438596491,False,corr_top1_vs_own_ridge
C_Banks_Island,0.871800119196643,0.38583229583534356,False,0.056140350877192984,False,corr_top1_vs_own_ridge
C_West_Africa_Coast,-0.8695937658965174,0.3870302982939534,True,0.056578947368421055,False,corr_top1_vs_own_ridge
C_Balkan_Peninsula_and_Adriatic_Coast,-0.8421860307331326,0.40210403193064415,True,0.05701754385964913,False,corr_top1_vs_own_ridge
E_Jordan_Northwest_Saudi_Arabia,-0.8099276892708789,0.420297749776707,True,0.0574561403508772,False,corr_top1_vs_own_ridge
R_Volga_River,0.8034672249059349,0.4239997781711608,False,0.05789473684210527,False,corr_top1_vs_own_ridge
C_South_Australia_Coast,0.7737382300543878,0.4412838570283389,False,0.05833333333333334,False,corr_top1_vs_own_ridge
C_Southwest_Hudson_Bay_Coast,-0.76193498312948,0.4482585301460082,True,0.05877192982456141,False,corr_top1_vs_own_ridge
C_Bismark_Sea_Islands,-0.7604457109396467,0.44914306533151827,True,0.05921052631578947,False,corr_top1_vs_own_ridge
C_West_Australia_Coast,-0.745561508279244,0.458038568460524,True,0.05964912280701754,False,corr_top1_vs_own_ridge
C_North_Vietnam_South_China_Coast,0.7370388938855824,0.4631770704574461,False,0.060087719298245613,False,corr_top1_vs_own_ridge
E_Lake_Eyre_Basin,0.733093785449084,0.46556671044242975,False,0.060526315789473685,False,corr_top1_vs_own_ridge
C_Namibia_Coast,-0.7282839614348382,0.46848954110615687,True,0.06096491228070176,False,corr_top1_vs_own_ridge
E_Badain_Jaran_Desert,0.7200018563906129,0.4735465582832332,False,0.06140350877192983,False,corr_top1_vs_own_ridge
C_Hainan,-0.6987662781508501,0.48665150860518613,True,0.0618421052631579,False,corr_top1_vs_own_ridge
C_South_Mediterranean_Coast,0.6969089116131583,0.48780714834794653,False,0.06228070175438597,False,corr_top1_vs_own_ridge
C_Churchill_Seal_Rivers,-0.6935564451713176,0.4898968393365374,True,0.06271929824561404,False,corr_top1_vs_own_ridge
C_South_Zambezia_Coast,0.6622081857870896,0.5096723554189524,False,0.06315789473684211,False,corr_top1_vs_own_ridge
R_Saskatchewan_Nelson_Rivers,0.6616657469016763,0.5100182504941645,False,0.06359649122807018,False,corr_top1_vs_own_ridge
C_Somerset_Island,0.6528552516167585,0.5156538717282624,False,0.06403508771929825,False,corr_top1_vs_own_ridge
C_South_Amapa_Coast,0.650926978507302,0.5168916635898622,False,0.06447368421052632,False,corr_top1_vs_own_ridge
E_North_Central_Arabia,0.6453863034447445,0.520457020625584,False,0.0649122807017544,False,corr_top1_vs_own_ridge
C_Peru_Pacific_Coast,0.6137792118737047,0.5410398208432867,False,0.06535087719298247,False,corr_top1_vs_own_ridge
R_Don_River,0.611840776622332,0.5423154964783568,False,0.06578947368421054,False,corr_top1_vs_own_ridge
E_Syr_Darya,-0.6082660609001774,0.5446719986960168,True,0.0662280701754386,False,corr_top1_vs_own_ridge
C_South_Africa_West_Coast,-0.5960829303980146,0.5527419963845466,True,0.06666666666666667,False,corr_top1_vs_own_ridge
R_Orinoco_River,0.5912929270439593,0.555931128573908,False,0.06710526315789474,False,corr_top1_vs_own_ridge
C_Sicily,-0.5866784998671701,0.5590119855346466,True,0.06754385964912281,False,corr_top1_vs_own_ridge
C_Victoria_Island,0.586191383611861,0.5593377042988485,False,0.06798245614035088,False,corr_top1_vs_own_ridge
E_Qinghai_Lake,0.5785630039574323,0.5644507512282398,False,0.06842105263157895,False,corr_top1_vs_own_ridge
C_North_Brazil_South_Atlantic_Coast,-0.5494470718532334,0.5841740147323673,True,0.06885964912280702,False,corr_top1_vs_own_ridge
C_Taiwan,-0.5439762120118493,0.5879161482335586,True,0.0692982456140351,False,corr_top1_vs_own_ridge
C_East_Beaufort_Sea_Amundsen_Gulf_Coast,0.5407385209830478,0.5901360704959708,False,0.06973684210526315,False,corr_top1_vs_own_ridge
C_North_Korea_Bay_Korean_Peninsula,-0.5246555488538522,0.6012211772273334,True,0.07017543859649122,False,corr_top1_vs_own_ridge
R_Parnaiba_River,0.5100526646942758,0.6113682689680552,False,0.0706140350877193,False,corr_top1_vs_own_ridge
C_Japan,0.4697994867720249,0.6397302613244477,False,0.07105263157894737,False,corr_top1_vs_own_ridge
C_Svalbard,0.4557338920223743,0.6497714439420825,False,0.07149122807017544,False,corr_top1_vs_own_ridge
C_East_Australia_Coast,0.4528580166456784,0.6518325596545689,False,0.07192982456140351,False,corr_top1_vs_own_ridge
C_Philippines,0.4486946237276838,0.6548212293374485,False,0.07236842105263158,False,corr_top1_vs_own_ridge
C_East_Mediterranean_Coast,-0.4485797270465053,0.6549037875050172,True,0.07280701754385965,False,corr_top1_vs_own_ridge
