name,dm_stat,p,a_better,bh_threshold,significant
C_Iberian_Atlantic_Coast,-2.342329871195697,0.02155873106025775,True,0.017105263157894738,False
C_Seward_Peninsula_Alaskan_North_Slope,-2.3388044872653264,0.021750149693868546,True,0.017543859649122806,False
C_South_East_Brazil_Coast,-2.3163632656729294,0.02300432817190573,True,0.017982456140350878,False
C_North_Brazil_South_Atlantic_Coast,2.279970793706149,0.025174407235663537,False,0.018421052631578946,False
C_India_West_Coast,-2.2608159988895227,0.02638753877064451,True,0.01885964912280702,False
C_East_Hudson_Bay_Coast,-2.2349944767041143,0.028104135340854722,True,0.01929824561403509,False
R_Mackenzie_River,-2.2293268551254575,0.028493773763788293,True,0.01973684210526316,False
C_North_St_Lawrence_Seaway_Coast,-2.226190739699766,0.02871140538379313,True,0.02017543859649123,False
C_Svalbard,2.2164079168805424,0.029399677447613407,False,0.0206140350877193,False
R_Murray_Darling_River,-2.207872052176071,0.030011981514049903,True,0.021052631578947368,False
C_East_Mississippi_Delta,-2.193689091592096,0.031054060728484847,True,0.02149122807017544,False
C_West_Italy_Coast,-2.180330623220754,0.032064336186343356,True,0.021929824561403508,False
R_Orange_River,-2.164562315322104,0.033293668955471034,True,0.02236842105263158,False
C_La_Plata_Delta,-2.157948069810442,0.033821432708176544,True,0.02280701754385965,False
C_Greater_Dniester_Basin,-2.117455018263222,0.03721389695567383,True,0.023245614035087722,False
C_West_Mississippi_Delta,-2.1046413854795123,0.03834713401171212,True,0.02368421052631579,False
E_Junggar_Pendi,-2.102080862501081,0.038577133000666036,True,0.024122807017543862,False
C_Sweden_Coast,-2.073513785609005,0.041225171461037075,True,0.02456140350877193,False
R_Colorado_River_of_the_West_North_America,-2.062690869397705,0.04226859548419074,True,0.025,False
C_East_Australia_Coast,-2.042404755610493,0.044285715701782455,True,0.025438596491228073,False
E_Lakes_Balkash_Alakol,-2.0393472978844267,0.04459679174361655,True,0.025877192982456144,False
C_North_Vietnam_South_China_Coast,-2.00937811244865,0.04774658163233993,True,0.02631578947368421,False
C_South_Baffin_Island_Coast,-2.0092011908116048,0.04776572759133414,True,0.02675438596491228,False
E_Lake_Eyre_Basin,-1.9916844833829306,0.04969414103568422,True,0.027192982456140352,False
C_Churchill_Seal_Rivers,-1.9576374488534392,0.053632981452963135,True,0.027631578947368424,False
C_North_Baffin_Island_Coast,1.945155327630034,0.05514205098866436,False,0.028070175438596492,False
E_Lower_Lake_Chad,1.9440075083437935,0.05528261259231304,False,0.028508771929824563,False
R_Lena_River,-1.9418062713717406,0.055553026151533534,True,0.028947368421052635,False
C_North_Siberia_Coast,-1.9354472506505191,0.05634051813897556,True,0.029385964912280706,False
R_Saskatchewan_Nelson_Rivers,-1.9181076951828817,0.05853604242586122,True,0.02982456140350877,False
C_Banks_Island,1.9162675959308846,0.05877322539433322,False,0.030263157894736843,False
E_Great_Basin_Great_Salt_Lake,-1.9057064853223817,0.06015028524091666,True,0.030701754385964914,False
C_South_Gulf_of_Oman_West_Arabian_Sea_Coast,-1.8923649170538108,0.06192873140994575,True,0.031140350877192986,False
C_Melville_Prince_Patrick_Islands,1.865892905400071,0.06558881404932002,False,0.031578947368421054,False
E_Salinas_Grande_Mar_Chiquita,-1.8572956439755846,0.0668158807034799,True,0.032017543859649125,False
C_South_Alaska_Coast_Frazer_River,1.8530804293828649,0.0674245045329638,False,0.0324561403508772,False
C_Po_River_and_East_Italy_Coast,-1.846356741726003,0.06840492955305237,True,0.03289473684210527,False
C_South_Hudson_Strait_Ungava_Bay_Coast,-1.8463555308594533,0.06840510718638974,True,0.03333333333333333,False
C_Denmark_Germany_Coast,-1.8423261517410645,0.06899835637484221,True,0.033771929824561404,False
C_Borneo,-1.8330310079834586,0.07038331711978947,True,0.034210526315789476,False
C_Java,-1.8290076223382905,0.07098995554165954,True,0.03464912280701755,False
C_Kamchatka_Peninsula,-1.8239507120830716,0.07175861120485824,True,0.03508771929824561,False
C_North_Australia_Coast,-1.8032674659205665,0.07497509821407715,True,0.035526315789473684,False
C_Ellesmere_Island,1.7744410658889154,0.07965707563682052,False,0.035964912280701755,False
C_Philippines,-1.747245892266497,0.08429344477068425,True,0.03640350877192983,False
E_Northern_Kordofan,-1.7456279201048919,0.08457615230710369,True,0.03684210526315789,False
R_Shebelli_Juba_Rivers,-1.7406897428919816,0.08544383065349367,True,0.03728070175438596,False
C_California_and_Baja_California,-1.712634537682879,0.09051340385981815,True,0.03771929824561404,False
R_Senegal_River,-1.676102398166509,0.09748130425932099,True,0.03815789473684211,False
C_South_Australia_Coast,-1.665532530743581,0.09957685477315771,True,0.03859649122807018,False
C_West_Red_Sea_Coast,-1.6619623374435133,0.10029288324893233,True,0.03903508771929825,False
R_Sao_Francisco_River,-1.651304541655784,0.10245526970904961,True,0.03947368421052632,False
E_Syr_Darya,-1.6433924948121144,0.10408486689876614,True,0.03991228070175439,False
E_Saharan_and_Algerian_Atlas,-1.6420859518465174,0.10435597389904765,True,0.04035087719298246,False
