model,horizon,name,n_months,rmse_cm,cc_anom,cc_full,nse_anom,nse_full
kalman_ar1,4,C_New_Zealand_South_Island,81,1.3625336104146515,0.0353473733021712,0.7953702053051109,-0.03859544460247766,0.6123821871447381
kalman_ar1,4,C_Nigerian_Delta,81,4.094807457394011,0.47426043483900926,0.9372900256820654,0.16722984673683394,0.8783103443454268
kalman_ar1,4,C_North_Argentina_South_Atlantic_Coast,81,2.9118570416454257,0.7662857551701088,0.7667337400934577,0.5593628651651765,0.528266698367029
kalman_ar1,4,C_North_Australia_Coast,81,6.732360776513552,0.8054138212551447,0.8962958944927707,0.48152466114635084,0.7324152650270511
kalman_ar1,4,C_North_Baffin_Island_Coast,81,5.620113682877893,0.8806218342154649,0.9052856846569786,0.6135205395786498,0.5664301707734312
kalman_ar1,4,C_North_Brazil_South_Atlantic_Coast,81,8.391931712436543,0.6409899207991434,0.9427109496594168,0.17856948113108262,0.8447811867535601
kalman_ar1,4,C_North_Caspian_Sea_Coast,81,2.0855895785370486,0.6586598813765773,0.8651687027553693,0.3244989979292101,0.6850872487815259
kalman_ar1,4,C_North_Chile_South_Pacific_Coast,81,2.375012708677779,0.5445580672702123,0.8198232004523497,0.08857732115560668,0.4781798717885495
kalman_ar1,4,C_North_East_Bay_of_Bengal_Coast,81,6.377198058558989,0.3839978957120455,0.9523934541119429,0.09058756801331302,0.9024107448728873
kalman_ar1,4,C_North_East_Siberian_Sea_Coast,81,1.5801809819277626,0.6697042026214356,0.8943484218654473,0.4438791240513954,0.7880865210176161
kalman_ar1,4,C_North_Gulf_of_Oman_Coast,81,1.8165166457186337,0.5260166437334943,0.7633483171489723,0.26012100637428803,0.5764707962511264
kalman_ar1,4,C_North_Korea_Bay_Korean_Peninsula,81,3.554498435903151,0.6403501058826496,0.7298548925572759,0.12744236914208362,0.30190827268345444
kalman_ar1,4,C_North_Siberia_Coast,81,1.8939568073596629,0.2643831979368093,0.9281596369239463,0.023641305208961683,0.8548799932011336
kalman_ar1,4,C_North_St_Lawrence_Seaway_Coast,81,4.7503344058047015,0.421149814685074,0.8771901838670777,-1.0612859641047296,0.41313096612142763
kalman_ar1,4,C_North_Vietnam_South_China_Coast,81,5.678948649521394,0.2307804911892278,0.65037174055111,-0.21175474009339057,0.30945574825591426
kalman_ar1,4,C_North_West_Africa_Coast,81,0.8802281866695616,0.7517224924291253,0.5761693741884619,0.517584871258201,-0.04605651478324857
kalman_ar1,4,C_Northeast_South_America_Coast,81,9.305557790128908,0.7970637290819345,0.7953545996704946,0.6039409995334104,0.6319212030786845
kalman_ar1,4,C_Northwest_Hudson_Bay_Coast,81,2.3807698617089224,0.7815792638880616,0.8014457137495219,0.5257778952065211,0.6272484450832669
kalman_ar1,4,C_Northwest_Mediterranean_Coast,81,3.255419926711865,0.7039104925570241,0.7867407971918776,0.3792411499934507,0.6169851388236105
kalman_ar1,4,C_Norway_Coast,81,2.7575493940423947,0.3205661294390754,0.7830313616594433,-0.057175812307824536,0.540049678845685
kalman_ar1,4,C_Novaya_Zemlya,81,8.979343403501623,0.7701484785216851,0.9906713201651408,0.25370783671281605,0.9671326400346312
kalman_ar1,4,C_Olenyok_Delta,81,1.1503728617861013,0.04040685898439536,0.8108407734890598,-0.35002546640662113,0.6057415978452454
kalman_ar1,4,C_Oregon_Coast,81,4.317299175566889,0.3526561480959939,0.8425772038104379,0.11777341458772617,0.6925618785107168
kalman_ar1,4,C_Papua_New_Guinea_Island,81,1.7664175843149947,0.5504795918927706,0.5337266291603294,0.15893194264964106,0.033529459830057284
kalman_ar1,4,C_Patagonia,81,1.9486970213143717,0.5093908457542844,0.9040387892704135,0.2253422795403558,0.8147732962575034
kalman_ar1,4,C_Peru_Pacific_Coast,81,1.112788893249493,0.1868023696142004,0.8852120854369809,-0.031662217845368046,0.7725944654477542
kalman_ar1,4,C_Philippines,81,1.413272634442185,0.2609533336899298,0.8249156546281791,0.0629919501717704,0.6771667894311885
kalman_ar1,4,C_Po_River_and_East_Italy_Coast,81,3.7762187100938513,0.6251798988126294,0.8450467990483952,0.3035602557595566,0.6634253361736699
kalman_ar1,4,C_Prince_of_Wales_Island,81,1.2652808762527468,0.7025526072904833,0.8583176680939737,0.48070951830908215,0.7011695169680163
kalman_ar1,4,C_Sakhalin_Island,81,9.192257614695423,0.3110054414271854,0.23348780332673988,-0.08439607911394553,-1.4087528928610493
kalman_ar1,4,C_Sardinia_and_Corsica,81,2.353654069418775,0.22707074395079863,0.7116243231821834,0.002886995777247714,0.4831819052615324
kalman_ar1,4,C_Severnaya_Zemlya,81,6.859492455845294,0.41652493561311726,0.9461859902001167,-1.34191452884561,0.7285763684292886
kalman_ar1,4,C_Seward_Peninsula_Alaskan_North_Slope,81,1.381731684177996,0.3040512475698759,0.8983181368364618,0.015274530841887235,0.7821584475591803
kalman_ar1,4,C_Shelikhov_Gulf_Sea_of_Okhotsk_Coast,81,2.7492751363424137,0.2868665369478323,0.8940992164025834,-0.4159656281264812,0.6853410604981404
kalman_ar1,4,C_Sicily,81,1.1737688648889522,0.17540339407087754,0.8006961435860992,-0.07634646292208891,0.5944012846547173
kalman_ar1,4,C_Somerset_Island,81,0.05070053185274102,0.10516369914030554,0.8465691866522792,-0.15230337325517618,0.7066545166730599
kalman_ar1,4,C_South_Africa_South_Coast,81,2.2072226716310994,0.8639443709021053,0.8668357088770389,0.6671119677792356,0.6746737368280546
kalman_ar1,4,C_South_Africa_West_Coast,81,1.2124611543253645,0.7232386392193001,0.6051911285060818,0.5057995671935958,0.3207702122942273
kalman_ar1,4,C_South_Alaska_Coast_Frazer_River,81,6.784601238301382,0.5462804404915524,0.94540465193003,0.1952963541138093,0.8848945360684366
kalman_ar1,4,C_South_Amapa_Coast,81,10.099182451787584,0.6841311122337692,0.9163958883324042,0.35161587509665104,0.8364140000850411
kalman_ar1,4,C_South_Australia_Coast,81,0.8609924739125117,0.6748717558910777,0.5489088594441703,0.4530050011293446,0.29149140062344825
kalman_ar1,4,C_South_Baffin_Island_Coast,81,3.600909156897908,0.62748613689938,0.8194784808013907,0.2190683982414091,0.5431776576932406
kalman_ar1,4,C_South_Baltic_Coast,81,2.3545951365659072,0.5868699157950321,0.8076251948461275,0.29410882986503506,0.6512908904751905
