challenger,reference,horizon,skill_pct,ci_lo_pct,ci_hi_pct,dm_stat,dm_p
lstmres_corr_top1_ens,lstm_own_era5_ens,1,0.9077398146805749,0.6417126788609195,1.2154194345912466,-7.391735391923232,1.1047632061352998e-10
lstmres_corr_top1_ens,lstm_own_era5_ens,2,1.446956010700251,1.0743221789522477,1.9138209637552215,-7.2408611482105885,2.3031118355396668e-10
lstmres_corr_top1_ens,lstm_own_era5_ens,3,1.334137702777194,1.0223346280094248,1.6919606274760117,-6.77304438235014,1.9300186828554637e-09
lstmres_corr_top1_ens,lstm_own_era5_ens,4,1.3233607405273795,0.9814337500977247,1.7245685917865488,-6.137937575394095,3.143115464844757e-08
lstmres_corr_top1_ens,lstm_own_era5_ens,5,1.4198771831945067,1.1102730665964873,1.7733694463452827,-6.526621758596223,6.174978363506912e-09
lstmres_corr_top1_ens,lstm_own_era5_ens,6,1.9613194408366397,1.6668474851821955,2.3023151878270793,-8.998470530103988,1.2073472090693242e-13
lstmres_corr_top1_ens,lstmres_own_ens,1,2.0485964800237233,1.5243029513592854,2.6654260539457235,-8.231437520028964,2.42897094619947e-12
lstmres_corr_top1_ens,lstmres_own_ens,2,2.866264021200726,2.229355880513253,3.6459584005758208,-8.12244593585111,4.309927981130526e-12
lstmres_corr_top1_ens,lstmres_own_ens,3,3.177684554601856,2.544993964378845,3.938035763709741,-7.6114615215191535,4.645934258121876e-11
lstmres_corr_top1_ens,lstmres_own_ens,4,3.36954653488305,2.745766812209809,4.142584207441115,-7.468271773657777,9.391433270516943e-11
lstmres_corr_top1_ens,lstmres_own_ens,5,3.2004657427156413,2.5527536912072026,3.9687959144888616,-6.326505600128929,1.4590084551052152e-08
lstmres_corr_top1_ens,lstmres_own_ens,6,3.69617347925828,3.2041434573036467,4.277126237595087,-8.60857682514688,6.820670578074187e-13
lstmres_own_ens,lstm_own_era5_ens,1,-1.1647170171589005,-1.5535090543161068,-0.832949120325487,7.222876363237292,2.3634372189191494e-10
lstmres_own_ens,lstm_own_era5_ens,2,-1.461189561173959,-1.8629448309724768,-1.1449756983382515,8.319660877377714,1.75886843164427e-12
lstmres_own_ens,lstm_own_era5_ens,3,-1.9040516056076928,-2.4456930973320605,-1.460716650389451,7.0344514570299115,6.091863312065103e-10
lstmres_own_ens,lstm_own_era5_ens,4,-2.1175371955532984,-2.718001115062737,-1.6179591343644224,6.270606165999404,1.783134663852159e-08
lstmres_own_ens,lstm_own_era5_ens,5,-1.8394598416026309,-2.35182277089744,-1.4448133694315708,5.653804350148582,2.472249517243806e-07
lstmres_own_ens,lstm_own_era5_ens,6,-1.801438323998461,-2.180097454613638,-1.5201516613301453,7.16217930478356,4.0928688278370476e-10
lstmres_corr_top1_ens,ridge_corr_top1_era5,1,2.7481787795679002,1.9582136256945655,3.645846414809918,-5.943962441289882,6.5095017078749e-08
lstmres_corr_top1_ens,ridge_corr_top1_era5,2,3.856094809928534,3.13572478149535,4.570590636994566,-10.198698328272375,3.4620882002095247e-16
lstmres_corr_top1_ens,ridge_corr_top1_era5,3,2.923277443446237,2.1738311874272473,3.73513524830326,-7.0680676800980455,5.248813654374844e-10
lstmres_corr_top1_ens,ridge_corr_top1_era5,4,2.5159167142230987,2.00007838148239,3.0972721787841326,-6.9159989061302,1.0812261216415665e-09
lstmres_corr_top1_ens,ridge_corr_top1_era5,5,1.7849197381059834,1.3730372519893208,2.303439999595684,-6.01180154795999,5.553141839297074e-08
lstmres_corr_top1_ens,ridge_corr_top1_era5,6,2.2290239975769954,1.7395551278811754,2.7539605099750952,-6.857620108710831,1.5445642611868067e-09
lstm_corr_top1_era5_ens,lstm_own_era5_ens,1,0.3635576493423054,-0.03597029853960654,0.807264814745421,-1.715925148099763,0.08995179724797209
lstm_corr_top1_era5_ens,lstm_own_era5_ens,2,-0.41811824179927015,-0.8267352928346466,0.00568260400413133,2.105080916920129,0.03838306656073474
lstm_corr_top1_era5_ens,lstm_own_era5_ens,3,-0.4267898702626338,-0.8851802001067943,-0.0007378502057755398,1.857490335026038,0.0669211371971463
lstm_corr_top1_era5_ens,lstm_own_era5_ens,4,-0.6097610729556502,-1.004671897439271,-0.21590851605897257,2.633065646352744,0.010175644832925095
lstm_corr_top1_era5_ens,lstm_own_era5_ens,5,-0.37420285645184403,-0.8001884136551545,0.031754159742920486,1.3889846492460944,0.16879053017761586
lstm_corr_top1_era5_ens,lstm_own_era5_ens,6,-0.37723532245366176,-0.9075024155759153,0.13840009239253875,0.9757935739143019,0.33222247738543104
