target_date,sum,count,model,fold,horizon
2020-09-01,409.51987236920314,234,lstmres_nbrin_corr_top1_s1_rand0,f1,1
2020-10-01,279.83381214587814,234,lstmres_nbrin_corr_top1_s1_rand0,f1,1
2020-11-01,231.38334003298056,234,lstmres_nbrin_corr_top1_s1_rand0,f1,1
2019-07-01,181.4809253350057,234,lstmres_corr_top1_s0_rand1,f1,1
2019-08-01,239.4616859466761,234,lstmres_corr_top1_s0_rand1,f1,1
2019-09-01,160.01331434083727,234,lstmres_corr_top1_s0_rand1,f1,1
2019-10-01,244.70339505757087,234,lstmres_corr_top1_s0_rand1,f1,1
2019-11-01,258.8436019185063,234,lstmres_corr_top1_s0_rand1,f1,1
2019-12-01,205.20015182299642,234,lstmres_corr_top1_s0_rand1,f1,1
2020-01-01,231.12218102700578,234,lstmres_corr_top1_s0_rand1,f1,1
2020-02-01,164.11211117695504,234,lstmres_corr_top1_s0_rand1,f1,1
2020-03-01,241.57961343972943,234,lstmres_corr_top1_s0_rand1,f1,1
2020-04-01,216.35728523004738,234,lstmres_corr_top1_s0_rand1,f1,1
2020-05-01,182.52453530864264,234,lstmres_corr_top1_s0_rand1,f1,1
2020-06-01,192.1593801787055,234,lstmres_corr_top1_s0_rand1,f1,1
2020-07-01,258.57075924243,234,lstmres_corr_top1_s0_rand1,f1,1
2020-08-01,232.6676413802075,234,lstmres_corr_top1_s0_rand1,f1,1
2020-09-01,404.090387506235,234,lstmres_corr_top1_s0_rand1,f1,1
2020-10-01,278.9845838694951,234,lstmres_corr_top1_s0_rand1,f1,1
2020-11-01,221.3727671565682,234,lstmres_corr_top1_s0_rand1,f1,1
2019-07-01,179.57072396852385,234,lstmres_corr_top1_s1_rand1,f1,1
2019-08-01,238.33936906761855,234,lstmres_corr_top1_s1_rand1,f1,1
2019-09-01,160.25362432388604,234,lstmres_corr_top1_s1_rand1,f1,1
2019-10-01,247.49496665419923,234,lstmres_corr_top1_s1_rand1,f1,1
2019-11-01,259.73429749945575,234,lstmres_corr_top1_s1_rand1,f1,1
2019-12-01,206.8690867882878,234,lstmres_corr_top1_s1_rand1,f1,1
2020-01-01,236.24680319501394,234,lstmres_corr_top1_s1_rand1,f1,1
2020-02-01,168.56850038612816,234,lstmres_corr_top1_s1_rand1,f1,1
2020-03-01,248.67678934138536,234,lstmres_corr_top1_s1_rand1,f1,1
2020-04-01,225.00826404545265,234,lstmres_corr_top1_s1_rand1,f1,1
2020-05-01,189.27844932917935,234,lstmres_corr_top1_s1_rand1,f1,1
2020-06-01,191.22445635928077,234,lstmres_corr_top1_s1_rand1,f1,1
2020-07-01,258.19696528568005,234,lstmres_corr_top1_s1_rand1,f1,1
2020-08-01,242.31940157552228,234,lstmres_corr_top1_s1_rand1,f1,1
2020-09-01,414.0530251883194,234,lstmres_corr_top1_s1_rand1,f1,1
2020-10-01,279.10299659217185,234,lstmres_corr_top1_s1_rand1,f1,1
2020-11-01,225.58251433391897,234,lstmres_corr_top1_s1_rand1,f1,1
2019-07-01,179.5997767873634,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2019-08-01,234.8619010515579,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2019-09-01,152.63738136173274,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2019-10-01,248.65180453710735,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2019-11-01,260.73858916971324,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2019-12-01,200.02950691157125,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-01-01,234.99908780214014,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-02-01,170.18930320594973,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-03-01,240.87746002376096,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-04-01,222.43927472199312,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-05-01,188.2754574714784,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-06-01,191.79143208475656,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-07-01,253.67598234049674,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-08-01,235.23843246603343,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-09-01,423.6894522533815,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-10-01,280.7692104127266,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2020-11-01,237.56581483157484,234,lstmres_nbrin_corr_top1_s0_rand1,f1,1
2019-07-01,180.2047381261178,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2019-08-01,238.58918688279772,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2019-09-01,157.67728830046204,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2019-10-01,247.41838880167367,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2019-11-01,256.01478289314304,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2019-12-01,205.2907666435612,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-01-01,230.45773673679432,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-02-01,163.48280677535436,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-03-01,239.12732938447448,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-04-01,221.00583213831132,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-05-01,187.6679651380887,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-06-01,190.23598007467857,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-07-01,252.95507490311576,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-08-01,238.3355096532337,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-09-01,407.95372445918065,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-10-01,276.8935613895117,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2020-11-01,229.1103013252214,234,lstmres_nbrin_corr_top1_s1_rand1,f1,1
2019-07-01,181.29307652294906,234,lstmres_corr_top1_s0_rand2,f1,1
2019-08-01,239.4379362235427,234,lstmres_corr_top1_s0_rand2,f1,1
2019-09-01,160.33898634017007,234,lstmres_corr_top1_s0_rand2,f1,1
2019-10-01,245.14335710752087,234,lstmres_corr_top1_s0_rand2,f1,1
2019-11-01,260.2949702229577,234,lstmres_corr_top1_s0_rand2,f1,1
2019-12-01,205.40559555588686,234,lstmres_corr_top1_s0_rand2,f1,1
2020-01-01,231.5247957977764,234,lstmres_corr_top1_s0_rand2,f1,1
2020-02-01,163.40142678045478,234,lstmres_corr_top1_s0_rand2,f1,1
2020-03-01,240.8943697686212,234,lstmres_corr_top1_s0_rand2,f1,1
2020-04-01,216.0607761179595,234,lstmres_corr_top1_s0_rand2,f1,1
2020-05-01,183.53571072417054,234,lstmres_corr_top1_s0_rand2,f1,1
2020-06-01,193.44902692582056,234,lstmres_corr_top1_s0_rand2,f1,1
2020-07-01,259.1218157453898,234,lstmres_corr_top1_s0_rand2,f1,1
2020-08-01,233.48332068028094,234,lstmres_corr_top1_s0_rand2,f1,1
2020-09-01,403.5442062277635,234,lstmres_corr_top1_s0_rand2,f1,1
2020-10-01,277.5478811058977,234,lstmres_corr_top1_s0_rand2,f1,1
2020-11-01,222.13923395418362,234,lstmres_corr_top1_s0_rand2,f1,1
2019-07-01,183.39737817921974,234,lstmres_corr_top1_s1_rand2,f1,1
2019-08-01,237.4863908213519,234,lstmres_corr_top1_s1_rand2,f1,1
2019-09-01,160.47399641923718,234,lstmres_corr_top1_s1_rand2,f1,1
2019-10-01,245.5835736362988,234,lstmres_corr_top1_s1_rand2,f1,1
2019-11-01,259.9192955434411,234,lstmres_corr_top1_s1_rand2,f1,1
2019-12-01,205.86566891580873,234,lstmres_corr_top1_s1_rand2,f1,1
2020-01-01,234.20109288740994,234,lstmres_corr_top1_s1_rand2,f1,1
2020-02-01,166.123520718058,234,lstmres_corr_top1_s1_rand2,f1,1
2020-03-01,246.27214724625944,234,lstmres_corr_top1_s1_rand2,f1,1
2020-04-01,221.52515333084386,234,lstmres_corr_top1_s1_rand2,f1,1
2020-05-01,190.50402168515652,234,lstmres_corr_top1_s1_rand2,f1,1
2020-06-01,193.3836927948247,234,lstmres_corr_top1_s1_rand2,f1,1
2020-07-01,258.30258854665544,234,lstmres_corr_top1_s1_rand2,f1,1
2020-08-01,242.0811126643252,234,lstmres_corr_top1_s1_rand2,f1,1
2020-09-01,408.7399879049533,234,lstmres_corr_top1_s1_rand2,f1,1
2020-10-01,275.2651161018495,234,lstmres_corr_top1_s1_rand2,f1,1
2020-11-01,224.85589447990588,234,lstmres_corr_top1_s1_rand2,f1,1
2019-07-01,183.69097434325727,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2019-08-01,234.6160598963991,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2019-09-01,154.25222159574108,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2019-10-01,243.68602204806962,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2019-11-01,262.0807419683576,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2019-12-01,197.98677363210538,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-01-01,234.69337201277585,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-02-01,166.49226863881464,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-03-01,238.00673010043238,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-04-01,219.08683271886582,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-05-01,188.4806589778444,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-06-01,193.53387492952237,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-07-01,254.85677233364095,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-08-01,236.9517442246864,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-09-01,417.13701708709743,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-10-01,275.50543748117036,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2020-11-01,237.3772636544089,234,lstmres_nbrin_corr_top1_s0_rand2,f1,1
2019-07-01,182.93958644918092,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2019-08-01,237.80090599251798,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2019-09-01,158.1534140855064,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
2019-10-01,245.64769156113238,234,lstmres_nbrin_corr_top1_s1_rand2,f1,1
