target_date,sum,count,model,fold,horizon
2019-07-01,185.00077645575442,234,mlp_corr_top1_era5_s2_rand0,f1,1
2019-08-01,244.71694939886638,234,mlp_corr_top1_era5_s2_rand0,f1,1
2019-09-01,168.94391363655345,234,mlp_corr_top1_era5_s2_rand0,f1,1
2019-10-01,251.44395037634897,234,mlp_corr_top1_era5_s2_rand0,f1,1
2019-11-01,271.5970494454023,234,mlp_corr_top1_era5_s2_rand0,f1,1
2019-12-01,196.48485650429703,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-01-01,237.64155564028752,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-02-01,177.65477207799006,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-03-01,258.1138370802101,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-04-01,241.03826760507548,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-05-01,180.02278504576284,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-06-01,204.7949261742691,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-07-01,260.8702123229282,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-08-01,256.8672793160951,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-09-01,444.07830238224244,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-10-01,292.9077213201322,234,mlp_corr_top1_era5_s2_rand0,f1,1
2020-11-01,241.67961397073134,234,mlp_corr_top1_era5_s2_rand0,f1,1
2019-07-01,201.60422036099544,234,ridge_corr_top1_rand0,f1,1
2019-08-01,288.7953048072319,234,ridge_corr_top1_rand0,f1,1
2019-09-01,182.18184098636107,234,ridge_corr_top1_rand0,f1,1
2019-10-01,253.96915096836634,234,ridge_corr_top1_rand0,f1,1
2019-11-01,264.07121070673344,234,ridge_corr_top1_rand0,f1,1
2019-12-01,255.04626194476535,234,ridge_corr_top1_rand0,f1,1
2020-01-01,242.62873858375792,234,ridge_corr_top1_rand0,f1,1
2020-02-01,182.05649813715678,234,ridge_corr_top1_rand0,f1,1
2020-03-01,247.3028165496136,234,ridge_corr_top1_rand0,f1,1
2020-04-01,247.6216000526561,234,ridge_corr_top1_rand0,f1,1
