challenger,reference,horizon,skill_pct,dm_stat,dm_p
ridge_own_era5_flat12_train85,lstm_own_era5_ens,1,1.019606362022818,-1.6967370970683666,0.09353944633400502
ridge_own_era5_flat12_train85,ridge_own_era5_flat12,1,-0.1726880446085044,0.6746076625779591,0.5018226495980291
ridge_own_era5_flat12_train85,lstm_own_era5_ens,2,2.7558450697270254,-7.206569465342083,2.6848952275923976e-10
ridge_own_era5_flat12_train85,ridge_own_era5_flat12,2,0.03720963354895135,-0.20974937544830624,0.8343899562494166
ridge_own_era5_flat12_train85,lstm_own_era5_ens,3,2.272471347932592,-6.588320005797057,4.333190719567177e-09
ridge_own_era5_flat12_train85,ridge_own_era5_flat12,3,0.19225666566280442,-1.3144368510473738,0.192455344769024
