name,dm_stat,p,a_better,bh_threshold,significant,model,vs,horizon
C_East_Mississippi_Delta,-2.3919629843133263,0.01996366356683455,True,0.02995594713656388,True,lstmres_corr_top1_ens,li_lstm_full,1
E_Upper_Lake_Chad,2.3740117022563285,0.02086930372794931,False,0.030396475770925108,True,lstmres_corr_top1_ens,li_lstm_full,1
R_Volga_River,-2.3611421603960516,0.02154099052698253,True,0.030837004405286347,True,lstmres_corr_top1_ens,li_lstm_full,1
C_Ireland,2.3550221019734594,0.021867128714641082,False,0.03127753303964758,True,lstmres_corr_top1_ens,li_lstm_full,1
C_North_Chile_South_Pacific_Coast,-2.316997687729647,0.023993971037760447,True,0.03171806167400881,True,lstmres_corr_top1_ens,li_lstm_full,1
R_Colorado_River_of_the_West_North_America,-2.2788093063797703,0.026313197836554236,True,0.032158590308370046,True,lstmres_corr_top1_ens,li_lstm_full,1
C_Neva_River_Finland_Coast,2.2335326657331778,0.02931858247603065,False,0.03259911894273128,True,lstmres_corr_top1_ens,li_lstm_full,1
E_Tarim_He_Lop_Nur,2.2329144076049796,0.029361637035176108,False,0.03303964757709251,True,lstmres_corr_top1_ens,li_lstm_full,1
C_New_Zealand_North_Island,2.2266769220299105,0.02979913575509363,False,0.033480176211453744,True,lstmres_corr_top1_ens,li_lstm_full,1
R_Senegal_River,2.2119150482902423,0.030857506070827666,False,0.03392070484581498,True,lstmres_corr_top1_ens,li_lstm_full,1
E_Plateau_of_Tibet,-2.203335618629316,0.03148770776327606,True,0.034361233480176216,True,lstmres_corr_top1_ens,li_lstm_full,1
C_Sulawesi,-2.176160380566271,0.03355918958570336,True,0.03480176211453744,True,lstmres_corr_top1_ens,li_lstm_full,1
C_Denmark_Germany_Coast,2.173218586799514,0.03379045134177742,False,0.03524229074889868,True,lstmres_corr_top1_ens,li_lstm_full,1
C_East_Beaufort_Sea_Amundsen_Gulf_Coast,2.151709458208688,0.03552420186166986,False,0.035682819383259914,True,lstmres_corr_top1_ens,li_lstm_full,1
E_North_Central_Arabia,2.1422892494476016,0.036307712456165486,False,0.03612334801762115,False,lstmres_corr_top1_ens,li_lstm_full,1
R_Tocantins_River,-2.121873335371516,0.03805777687062476,True,0.03656387665198238,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Java,2.1209931973699376,0.038134849650881174,False,0.03700440528634361,False,lstmres_corr_top1_ens,li_lstm_full,1
C_Hainan,2.0830270580177994,0.0415916207359804,False,0.03744493392070485,False,lstmres_corr_top1_ens,li_lstm_full,1
