source,challenger,reference,stratum,horizon,n_basins,n_rows,skill_pct,ci_lo_pct,ci_hi_pct,dm_stat,dm_p
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,cont_tercile_mid,4,78,6240,1.352998369516989,0.8035907658554078,1.9664921938467979,-4.326703355818447,4.386886286950587e-05
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,cont_tercile_mid,5,78,6162,1.5312752473237712,1.0167789449260018,2.17209592993582,-4.833497283511828,6.592457196414137e-06
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,cont_tercile_mid,6,78,6084,2.0179463028271893,1.4630592206311335,2.7288810827584395,-5.701565366080948,2.0896738405971295e-07
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,cont_tercile_high,1,78,6474,1.290207710276703,1.0433498845631963,1.5911899688063211,-9.063726774741866,5.374926200547042e-14
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,cont_tercile_high,2,78,6396,1.5371761979248277,1.2075184128828946,1.9599904703382935,-8.155928523621187,3.701944597809048e-12
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,cont_tercile_high,3,78,6318,1.3239634629547248,1.0216737120528554,1.6741523341703253,-7.537969016658016,6.459272238630322e-11
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,cont_tercile_high,4,78,6240,1.4275771485350974,1.0191345517851553,1.884270079075893,-6.415670556665893,9.555885715564706e-09
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,cont_tercile_high,5,78,6162,1.3646989165060575,1.0042076773853472,1.8089245596404477,-6.315824272164008,1.5272174280950696e-08
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,cont_tercile_high,6,78,6084,1.9667646577207654,1.5611993931348311,2.4687862314207223,-7.243864806987051,2.8614890193026804e-10
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_high,1,57,4731,1.4249285774631248,1.1119739140628782,1.786732466940896,-7.702729514916691,2.7027575374931098e-11
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_high,2,57,4674,1.7257575312354168,1.331247652288498,2.208178097020413,-7.62365933963414,4.123021314386956e-11
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_high,3,57,4617,1.3669453383558738,0.9846015170950948,1.8048066867721022,-6.278754467788242,1.658278050276883e-08
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_high,4,57,4560,1.5907211532916299,1.0909949373074015,2.169132586593566,-5.807725876584601,1.266912323470168e-07
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_high,5,57,4503,1.640563423446506,1.178088194860374,2.227482570739494,-5.9560171731883464,7.022250111373403e-08
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_high,6,57,4446,2.433086189042577,2.036988194534374,2.977647374635452,-8.601982027944702,7.023477764201382e-13
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_lowmid,1,142,11786,1.1990636267806942,0.9413870885770134,1.5315789030501952,-8.580999929671734,4.906533298745314e-13
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_lowmid,2,142,11644,1.6845736888419838,1.3012832533144327,2.1492448838166975,-7.74476083467452,2.3862915121070944e-11
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_lowmid,3,142,11502,1.4687728242221532,1.0874424064899126,1.8829250119079863,-6.121451462354085,3.2559991459411264e-08
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_lowmid,4,142,11360,1.4172908770800463,0.9805513403743592,1.923474147355248,-5.384813419410735,7.250184012105837e-07
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_lowmid,5,142,11218,1.2688154084444014,0.7412648048628581,1.7725579663657904,-4.448703139557373,2.8324901793328104e-05
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,resolved_x_cont_lowmid,6,142,11076,1.9002293332761266,1.3736613194852703,2.4390247536372858,-5.771773055861314,1.563474471198156e-07
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_high,1,21,1743,0.9516006691855261,0.5896553107373184,1.3762392830908214,-4.7147427569319795,9.789277911261065e-06
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_high,2,21,1722,1.027696769290154,0.6315911757949244,1.5542331232406104,-4.46525579858956,2.5627465726429654e-05
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_high,3,21,1701,1.2044487977852292,0.8127167315521905,1.623145475495208,-5.582201571891976,3.1479265237696403e-07
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_high,4,21,1680,0.9668108061574032,0.545751236576148,1.4238515409577595,-4.1690324714892055,7.774172592560924e-05
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_high,5,21,1659,0.5820337670596976,0.1740829673999958,0.9854896243508432,-2.6719377342349646,0.009177988822515403
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_high,6,21,1638,0.5869652978346629,-0.2053689433686079,1.309114569534673,-1.4169493690798374,0.16053114222966502
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_lowmid,1,14,1162,0.8406526403887615,0.3199169960396045,1.4123598757807654,-3.2961538256022624,0.0014497926751739015
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_lowmid,2,14,1148,1.0087416631303636,0.24393294665515097,1.852888147295707,-2.5527536327079186,0.012564906484028025
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_lowmid,3,14,1134,0.813613096022392,0.08317390840252405,1.56467078754873,-1.9680724503908031,0.05252425906590606
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_lowmid,4,14,1120,0.818070482488753,-0.17384756356303321,1.7969018852280552,-1.5615157180386545,0.12239939358333522
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_lowmid,5,14,1106,1.0090614543915466,-0.1168749868381097,2.0901744853583195,-1.6092470902078138,0.11160250201767716
phase8,lstmres_corr_top1_s1,lstm_own_era5_s1,sub_x_cont_lowmid,6,14,1092,2.0395906967414446,0.6213361957213204,3.6443319105072307,-2.2880661705946714,0.024878131484550446
phase8,ridge_corr_top1_era5,ridge_own_era5,all,1,234,19422,0.32244375675972714,-0.04073245228230937,0.7562936964733652,-1.5927254355582923,0.11506955015201986
phase8,ridge_corr_top1_era5,ridge_own_era5,all,2,234,19188,-0.09196510348385978,-0.529783247574695,0.4427651934639295,0.4055506288832028,0.6861420571376204
phase8,ridge_corr_top1_era5,ridge_own_era5,all,3,234,18954,-0.18234809858335144,-0.6607432457431944,0.3237384681000658,0.7354450996206797,0.4642191779714069
phase8,ridge_corr_top1_era5,ridge_own_era5,all,4,234,18720,-0.4057096148654127,-0.8504426258248099,0.06412240322144987,1.7298956952014612,0.08755411770283275
phase8,ridge_corr_top1_era5,ridge_own_era5,all,5,234,18486,-0.4159973421967056,-0.7954303171805714,-0.04796597633163642,2.094048612873325,0.039503612612400214
phase8,ridge_corr_top1_era5,ridge_own_era5,all,6,234,18252,-0.38667254988424826,-0.8182631782190846,-0.0015897261550940943,1.7542134385991999,0.08337254021980631
phase8,ridge_corr_top1_era5,ridge_own_era5,area_resolved,1,199,16517,0.20146181284614872,-0.20888752513881836,0.7314846849837173,-0.8713310809319006,0.38611734618695603
phase8,ridge_corr_top1_era5,ridge_own_era5,area_resolved,2,199,16318,-0.18853062068033832,-0.6732395069734171,0.4320571668307576,0.7240403731167431,0.47112699403233044
phase8,ridge_corr_top1_era5,ridge_own_era5,area_resolved,3,199,16119,-0.2174909438693362,-0.7457468154007008,0.36620864258123603,0.7726490702196649,0.44200687947362444
phase8,ridge_corr_top1_era5,ridge_own_era5,area_resolved,4,199,15920,-0.4188854872790193,-0.9188247688802016,0.1147173867027576,1.557553903513455,0.12333632573268877
phase8,ridge_corr_top1_era5,ridge_own_era5,area_resolved,5,199,15721,-0.4287893968707879,-0.8329672093903461,-0.015303727710270254,1.9217445146612058,0.05829039415263132
phase8,ridge_corr_top1_era5,ridge_own_era5,area_resolved,6,199,15522,-0.4433907063651654,-0.903240057783391,0.018774969197392778,1.7594882528149893,0.08246668663771667
phase8,ridge_corr_top1_era5,ridge_own_era5,area_sub_resolution,1,35,2905,0.7270842661937671,0.11845445492960377,1.2920275808509887,-2.4364023581879515,0.016999742067688436
phase8,ridge_corr_top1_era5,ridge_own_era5,area_sub_resolution,2,35,2870,0.29476123666143383,-0.3159829855713059,0.9101809011476848,-0.935036535827911,0.3525487232109067
phase8,ridge_corr_top1_era5,ridge_own_era5,area_sub_resolution,3,35,2835,-0.030781773803312262,-0.6103414556570369,0.5105757917616504,0.10520191394444675,0.9164789193093268
phase8,ridge_corr_top1_era5,ridge_own_era5,area_sub_resolution,4,35,2800,-0.3465837157520246,-0.8363914253866073,0.1825051973737725,1.3169416429721807,0.1916655893779953
phase8,ridge_corr_top1_era5,ridge_own_era5,area_sub_resolution,5,35,2765,-0.3567416196631923,-0.9838337238603084,0.1807896605012944,1.2081564240573213,0.23063733393740168
phase8,ridge_corr_top1_era5,ridge_own_era5,area_sub_resolution,6,35,2730,-0.11294375507882037,-0.8677533043650926,0.44575180837677936,0.31175757500676793,0.7560673514159811
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_low,1,78,6474,-0.12046972906267772,-0.6988338162153984,0.4957518377840581,0.4032577796604571,0.6878081591856118
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_low,2,78,6396,-0.317362325657089,-1.2066643283117195,0.5561390141137561,0.7539308006769637,0.4530768977418922
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_low,3,78,6318,-0.2629466062749719,-1.184075703647759,0.6116266884871759,0.5563312145289901,0.5795372949024127
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_low,4,78,6240,-0.634120666207294,-1.553701676463259,0.24470553233756548,1.3723319158513756,0.1738440951606194
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_low,5,78,6162,-0.6586961467156316,-1.4702813972733442,-0.017439722766446526,1.727710258270557,0.08799776456189783
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_low,6,78,6084,-0.4952577618703824,-1.3652313555028206,0.14142921355180277,1.222335003035191,0.22530945564139926
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_mid,1,78,6474,-0.23280754133137016,-0.827709426819232,0.6339174785356737,0.626699380266708,0.5325972246178967
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_mid,2,78,6396,-0.7101635938855821,-1.4422427614027034,0.299360967919518,1.6187079656770038,0.10939763250232001
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_mid,3,78,6318,-0.784148707495036,-1.6773867838587049,0.28381992005188267,1.5618540635730283,0.12226978042654917
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_mid,4,78,6240,-0.7411039334520808,-1.4827648617618687,0.18102321553203526,1.7070562828835247,0.09173939497008961
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_mid,5,78,6162,-0.5048797014205242,-1.1014874707968836,0.2243168993331912,1.410608202251771,0.16233595771366102
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_mid,6,78,6084,-0.7177642473993107,-1.3868561322069488,0.10199750204939134,1.7149409266896074,0.09037818371792251
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_high,1,78,6474,1.1074460225809268,0.5678423237798049,1.688309954596999,-3.8559659797607435,0.00022834607305539248
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_high,2,78,6396,0.5866038564244724,0.04033632952954365,1.1899851200241458,-2.11675383258529,0.03734974946687045
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_high,3,78,6318,0.36659283883481164,-0.18369646077395219,0.8884853781112553,-1.2745621335794768,0.2061539956357715
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_high,4,78,6240,0.08253933505649735,-0.42751717152898444,0.5638013700114407,-0.31274824233812204,0.7552960485675048
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_high,5,78,6162,-0.11154476592336593,-0.5625255780498317,0.27109916490023556,0.49362972756563417,0.6229548203548528
phase8,ridge_corr_top1_era5,ridge_own_era5,cont_tercile_high,6,78,6084,0.0011766464256601772,-0.5468650022881361,0.4107311504958584,-0.004429157715204648,0.9964775100655002
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_high,1,57,4731,1.0346065474452493,0.40795172824923426,1.7244091660658496,-3.0109652129556057,0.0034608085724893716
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_high,2,57,4674,0.5647366088197492,-0.14663147316517078,1.2986860554831292,-1.607668995294819,0.11179897358653688
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_high,3,57,4617,0.5545605210593219,-0.08145781153853393,1.1884777204266956,-1.6289727582718025,0.10725060653479117
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_high,4,57,4560,0.32186404013696546,-0.2602213634072903,0.8809513241403097,-1.034415882506498,0.3040979635444698
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_high,5,57,4503,0.12597274529421165,-0.387955431834191,0.6196955174897721,-0.46957938564006224,0.6399656526151674
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_high,6,57,4446,0.3694306981475437,-0.1608561628780247,0.8812878806471804,-1.3216669366055696,0.19019249849780845
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_lowmid,1,142,11786,-0.2563039264328548,-0.7007490942968508,0.30259901090520935,1.0350102800737646,0.3037068637736731
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_lowmid,2,142,11644,-0.5667888775766627,-1.1016767053826182,0.10802861234921171,1.9867235795341693,0.050334088175633174
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_lowmid,3,142,11502,-0.5978959076721635,-1.2507927778557115,0.10519550181963343,1.7683856321283404,0.08080858490445259
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_lowmid,4,142,11360,-0.7785846489088755,-1.431091965615649,-0.09712450333180837,2.26475259165565,0.026268076871025982
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_lowmid,5,142,11218,-0.693139850122626,-1.2161945039331745,-0.1592194492882547,2.4699414472706867,0.01569706225693996
phase8,ridge_corr_top1_era5,ridge_own_era5,resolved_x_cont_lowmid,6,142,11076,-0.8242878101117235,-1.4544428049852942,-0.24299665056933886,2.4956310636185943,0.014712381071314494
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_high,1,21,1743,1.287577561748643,0.4000391080988699,2.129581279510474,-2.991344046170273,0.003667381180740484
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_high,2,21,1722,0.6448232181912261,-0.18789138507976644,1.4570799006988109,-1.5879650475690474,0.11619035779439038
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_high,3,21,1701,-0.15615130126582777,-0.9852458134645609,0.5223298751996308,0.40447480100980865,0.6869429834365808
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_high,4,21,1680,-0.5908611410541331,-1.3191283492842616,-0.045679765300345336,1.8819795385472713,0.06352150430956467
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_high,5,21,1659,-0.780326707979806,-1.541403459146511,-0.2375216770448348,2.3593822197602052,0.02080734338582425
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_high,6,21,1638,-1.0733010318538128,-2.177052712086632,-0.38936463830918855,2.1243921543458733,0.0368466562512505
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_lowmid,1,14,1162,0.21054842505926485,-0.5810081952890422,0.9536172076187739,-0.5362956771104589,0.5932061460808278
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_lowmid,2,14,1148,-0.05930446761539532,-1.222337339246209,1.0073048874472257,0.10077322367578777,0.9199795049102691
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_lowmid,3,14,1134,0.10069856642861419,-1.0074040572521397,1.202991201841258,-0.17380425258922158,0.8624583498549456
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_lowmid,4,14,1120,-0.08057496714550805,-1.1155882776869508,1.0476188964046098,0.13628578640784603,0.8919420611542007
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_lowmid,5,14,1106,0.12270566165046848,-1.0343900477243224,1.2496891345967245,-0.19556836642019543,0.8454565944880564
phase8,ridge_corr_top1_era5,ridge_own_era5,sub_x_cont_lowmid,6,14,1092,0.9604132572436974,-0.3507872714725546,2.268390267317912,-1.2469110638454541,0.21620971471777403
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,all,1,234,19422,-0.6666611970849612,-1.2107118576557023,-0.1104506382417949,2.568938330496902,0.01201276087872391
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,all,2,234,19188,-0.620917393145759,-1.0667914408903707,-0.130759488073335,2.571682409137288,0.011948175992554782
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,all,3,234,18954,-0.5525011154813741,-1.0600528025520628,-0.026394653959090065,2.0205152928643715,0.04667613873004096
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,area_resolved,1,199,16517,-0.8063436166167337,-1.4814072892840442,-0.09751173730627173,2.4420112142726724,0.016755940994458908
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,area_resolved,2,199,16318,-0.5646639573477996,-1.0831666606037604,-0.025995630563229486,2.2259438403580813,0.02879641218828836
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,area_resolved,3,199,16119,-0.7331260137319662,-1.420932142912027,-0.09278268044385705,2.1037811676944846,0.038538751413296095
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,area_sub_resolution,1,35,2905,-0.2030556258953098,-0.9269076863576609,0.6282276785433716,0.4631472172294042,0.6444857303082886
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,area_sub_resolution,2,35,2870,-0.8450307493854448,-1.7959690093432057,0.08937938208823544,1.527012978486811,0.13065339785339697
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,area_sub_resolution,3,35,2835,0.21709857913155828,-0.6418531700747598,1.1251567076133482,-0.4406341731960481,0.6606662559096221
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,cont_tercile_low,1,78,6474,-0.6885796511288511,-1.392361021544739,-0.07244036930309412,1.9968026545078899,0.04916409767970148
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,cont_tercile_low,2,78,6396,-0.8017618446204411,-1.4886289557364674,-0.06149889942980893,2.119939344251217,0.03707198262073444
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,cont_tercile_low,3,78,6318,-0.3156193335048574,-1.402693984825543,0.6262174294370034,0.6078823643394982,0.5449873485920802
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,cont_tercile_mid,1,78,6474,-0.9810278964459185,-1.8909337873253689,-0.026790612416837497,2.047286853965901,0.04383168808573594
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,cont_tercile_mid,2,78,6396,-1.012873352487298,-1.7878973876495645,-0.28793780838854927,2.58642879128942,0.011486803584415735
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,cont_tercile_mid,3,78,6318,-0.9248028188461044,-1.8376628003236917,-0.16833623564098987,2.1761397439967634,0.03249493024326804
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,cont_tercile_high,1,78,6474,-0.4443322852244469,-1.4892801541676974,0.5521187559271721,0.938593647765031,0.35069589393549233
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,cont_tercile_high,2,78,6396,-0.15637946930333602,-0.8674629288259017,0.5773881428446194,0.44596450151583394,0.6568127170408794
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,cont_tercile_high,3,78,6318,-0.4872256964199684,-1.236617939914228,0.2501241556425024,1.2271666411635465,0.22335903803355778
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,resolved_x_cont_high,1,57,4731,-0.6606204107536762,-1.7527417516909414,0.3765663090766144,1.2962440374973243,0.19852778810409083
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,resolved_x_cont_high,2,57,4674,-0.0924220984643842,-0.807143750019399,0.6621551608804572,0.24937436716378347,0.8037025053593505
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,resolved_x_cont_high,3,57,4617,-0.7912258310320164,-1.5567565247749775,0.0663633590519213,1.787595455786074,0.07762831582495938
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,resolved_x_cont_lowmid,1,142,11786,-0.8879206463526135,-1.5429744172536186,-0.20993417441471737,2.5856114531376786,0.011489375437143366
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,resolved_x_cont_lowmid,2,142,11644,-0.8048625742485216,-1.3669626521471496,-0.26893606798887215,2.9214953931706886,0.004512294656083875
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,resolved_x_cont_lowmid,3,142,11502,-0.7044927599926698,-1.6338282310564298,0.07490941170628178,1.6044709239336434,0.11255108767380963
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,sub_x_cont_high,1,21,1743,0.10027150417685204,-1.336020540599292,1.4862678454200702,-0.14731635333240992,0.8832439401635016
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,sub_x_cont_high,2,21,1722,-0.3288368450123924,-1.635868018539091,0.832841226556905,0.5218131578150512,0.6032244396665362
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,sub_x_cont_high,3,21,1701,0.3545557573552349,-1.1440187166128097,1.8496809957606628,-0.4552664580490679,0.650150756636019
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,sub_x_cont_lowmid,1,14,1162,-0.4753800562306898,-2.282499142930867,1.3747542812188478,0.5077814570255805,0.612969770976474
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,sub_x_cont_lowmid,2,14,1148,-1.357393742370161,-3.251837813911214,0.4663457485988758,1.332494958246405,0.1864341218673902
phase7_resmlp,resmlp_corr_top1_era5_ens,resmlp_own_era5_ens,sub_x_cont_lowmid,3,14,1134,0.07518190269134584,-1.3482544969514727,1.4292059695555863,-0.10004371858195317,0.920559903608813
