subset,model,vs,horizon,n_rows,n_months,skill,ci_lo,ci_hi,dm_stat,dm_p
all_matched,li_lstm_nonseas,kalman_corr_top1,3,13620,60,0.04675556267842196,0.002810901202022187,0.09107328444814212,-1.988378526701903,0.051415118400300094
all_matched,li_lstm_nonseas,kalman_corr_top1,4,13620,60,0.10331273239087169,0.07041557803637502,0.1431150170174501,-4.408720540853483,4.4661948267880056e-05
all_matched,li_lstm_nonseas,kalman_corr_top1,5,13620,60,0.15042893198966056,0.12082613777334147,0.1908589322996864,-6.0662408747230465,1.0037268018197768e-07
all_matched,li_lstm_nonseas,kalman_corr_top1,6,13620,60,0.20144077705965524,0.16846138299628938,0.24109214442412152,-7.148152955296191,1.5182860425460339e-09
all_matched,li_lstm_nonseas,kalman_ar1,1,13620,60,-0.35668974310999535,-0.49189661373101334,-0.2469806521370124,7.6135949414998905,2.4684477478869477e-10
all_matched,li_lstm_nonseas,kalman_ar1,2,13620,60,-0.06570043062631759,-0.13941719612238132,0.0024715779474892446,2.165023682420074,0.034442057174936695
all_matched,li_lstm_nonseas,kalman_ar1,3,13620,60,0.04551898612414995,0.0037657213047088385,0.09024190320019598,-1.9471958813007764,0.056275833080775536
all_matched,li_lstm_nonseas,kalman_ar1,4,13620,60,0.12102758248639844,0.09047629990310024,0.15908302455238674,-5.40870615567551,1.207929156636512e-06
all_matched,li_lstm_nonseas,kalman_ar1,5,13620,60,0.17026615582234061,0.1411238182258206,0.209162081621371,-7.018181428401134,2.5202865144227686e-09
all_matched,li_lstm_nonseas,kalman_ar1,6,13620,60,0.21058617247812916,0.17715199953043986,0.24960095283917672,-7.481682963024926,4.130774789572714e-10
all_matched,li_lstm_nonseas,ridge_own_perbasin,1,13620,60,-0.3220397162589743,-0.4359779195413818,-0.22917494901270177,7.688640753641629,1.8418147750515372e-10
all_matched,li_lstm_nonseas,ridge_own_perbasin,2,13620,60,-0.03153228025677368,-0.09078186718546338,0.024432295936031828,1.2497803012425777,0.21631474141638357
all_matched,li_lstm_nonseas,ridge_own_perbasin,3,13620,60,0.06573556281482762,0.02984061271558217,0.1035345009803092,-3.3014811681253486,0.0016360140112195835
all_matched,li_lstm_nonseas,ridge_own_perbasin,4,13620,60,0.1346290210346447,0.10686328118901031,0.17000972475330248,-6.6379712223255325,1.1060099363146475e-08
all_matched,li_lstm_nonseas,ridge_own_perbasin,5,13620,60,0.19208389612221388,0.16462781335681914,0.22893167737310055,-8.24348841899068,2.1225610644787387e-11
all_matched,li_lstm_nonseas,ridge_own_perbasin,6,13620,60,0.24566484813810696,0.21248343794317978,0.28617275743694637,-8.602267918537626,5.28546446914291e-12
all_matched,li_lstm_nonseas,damped_persistence_rho,1,13620,60,-0.28666027288742413,-0.4169351957712595,-0.18042283758588518,6.244969949246594,5.053298261017686e-08
all_matched,li_lstm_nonseas,damped_persistence_rho,2,13620,60,0.03097887042277281,-0.029402624344760195,0.08661295121312708,-1.1741203901340842,0.2450643856663293
