target_date,sum,count,model,fold,horizon
2019-07-01,200.897422220728,234,fusion_rand0,f1,1
2019-08-01,292.05713779251823,234,fusion_rand0,f1,1
2019-09-01,181.94065334830273,234,fusion_rand0,f1,1
2019-10-01,255.9909208529551,234,fusion_rand0,f1,1
2019-11-01,259.7199763454068,234,fusion_rand0,f1,1
2019-12-01,254.82905891018353,234,fusion_rand0,f1,1
2020-01-01,244.93551905568762,234,fusion_rand0,f1,1
2020-02-01,182.0617473889284,234,fusion_rand0,f1,1
2020-03-01,243.7521788363953,234,fusion_rand0,f1,1
2020-04-01,249.74713281829352,234,fusion_rand0,f1,1
2020-05-01,221.89970142102894,234,fusion_rand0,f1,1
2020-06-01,212.41709915379352,234,fusion_rand0,f1,1
2020-07-01,302.3795685607671,234,fusion_rand0,f1,1
2020-08-01,262.29064663795475,234,fusion_rand0,f1,1
2020-09-01,440.69107771981174,234,fusion_rand0,f1,1
2020-10-01,276.1669021300415,234,fusion_rand0,f1,1
2020-11-01,233.37074207536168,234,fusion_rand0,f1,1
2019-08-01,319.8022851155937,234,fusion_rand0,f1,2
2019-09-01,329.6473999018614,234,fusion_rand0,f1,2
2019-10-01,316.08365377980226,234,fusion_rand0,f1,2
2019-11-01,378.2421577564766,234,fusion_rand0,f1,2
2019-12-01,366.66062128163287,234,fusion_rand0,f1,2
2020-01-01,342.4956670078387,234,fusion_rand0,f1,2
2020-02-01,247.30440007344876,234,fusion_rand0,f1,2
2020-03-01,357.677935898243,234,fusion_rand0,f1,2
2020-04-01,362.4191267175403,234,fusion_rand0,f1,2
2020-05-01,368.10347035457136,234,fusion_rand0,f1,2
2020-06-01,264.9982890912834,234,fusion_rand0,f1,2
2020-07-01,366.28251618997865,234,fusion_rand0,f1,2
2020-08-01,369.1765392252385,234,fusion_rand0,f1,2
2020-09-01,638.3238312780105,234,fusion_rand0,f1,2
2020-10-01,435.7914794102804,234,fusion_rand0,f1,2
2020-11-01,298.8327652498018,234,fusion_rand0,f1,2
2020-12-01,324.3202226065526,234,fusion_rand0,f1,2
2019-09-01,350.0949567350386,234,fusion_rand0,f1,3
2019-10-01,398.4373481233283,234,fusion_rand0,f1,3
2019-11-01,409.38122854405105,234,fusion_rand0,f1,3
2019-12-01,423.61342363926553,234,fusion_rand0,f1,3
2020-01-01,407.3558387822704,234,fusion_rand0,f1,3
2020-02-01,335.0326690759048,234,fusion_rand0,f1,3
2020-03-01,429.4058180528919,234,fusion_rand0,f1,3
2020-04-01,452.4227324098515,234,fusion_rand0,f1,3
2020-05-01,461.58542927603594,234,fusion_rand0,f1,3
2020-06-01,330.6550676814909,234,fusion_rand0,f1,3
2020-07-01,391.9580055953662,234,fusion_rand0,f1,3
2020-08-01,405.5861981479884,234,fusion_rand0,f1,3
2020-09-01,747.9721229369604,234,fusion_rand0,f1,3
2020-10-01,543.1997924920933,234,fusion_rand0,f1,3
2020-11-01,387.5778071117573,234,fusion_rand0,f1,3
2020-12-01,365.7622827573892,234,fusion_rand0,f1,3
2021-01-01,390.92257423233275,234,fusion_rand0,f1,3
2019-10-01,420.10235029297326,234,fusion_rand0,f1,4
2019-11-01,465.47995743801744,234,fusion_rand0,f1,4
2019-12-01,449.7684222636624,234,fusion_rand0,f1,4
2020-01-01,449.2359677691614,234,fusion_rand0,f1,4
2020-02-01,376.07855841944826,234,fusion_rand0,f1,4
2020-03-01,491.46483231976276,234,fusion_rand0,f1,4
2020-04-01,525.1404261104466,234,fusion_rand0,f1,4
